#x[px], y[px], z[px], A
7.870569e+01, 7.737905e+01, 2.731571e+00, 1.632732e+04 
8.634411e+01, 3.504144e+01, 3.785793e+00, 4.696687e+04 
8.428752e+01, 4.612616e+01, 2.915716e+00, 2.218642e+04 
7.773205e+01, 6.608164e+01, 6.359507e+00, 2.044039e+04 
7.841229e+01, 9.431509e+01, 8.958094e+00, 2.054821e+04 
7.337346e+01, 9.205697e+01, 9.532550e+00, -1.592018e+02 
7.392363e+01, 6.959929e+01, 1.842326e+01, 1.828822e+04 
6.760230e+01, 8.909009e+01, 1.926914e+01, 2.075277e+04 
6.110839e+01, 2.884976e+01, 2.003562e+01, 1.248377e+04 
5.752420e+01, 3.283142e+01, 2.209153e+01, -5.569046e+02 
5.449226e+01, 3.132270e+01, 2.356699e+01, 5.660808e+03 
5.335143e+01, 1.580996e+01, 2.491814e+01, 1.448221e+04 
7.645586e+01, 5.854998e+01, 2.668951e+01, 1.122212e+04 
7.709992e+01, 2.808936e+01, 2.942828e+01, 2.266548e+04 
5.466701e+01, 2.076863e+01, 3.537450e+01, 4.191389e+03 
6.209039e+01, 7.748894e+01, 3.656929e+01, 3.068451e+04 
8.376133e+01, 1.897025e+01, 3.797469e+01, 1.436182e+04 
7.259555e+01, 4.564795e+01, 3.933963e+01, 6.627844e+03 
8.204242e+01, 6.582168e+01, 4.299319e+01, 1.697118e+04 
7.144431e+01, 9.485200e+01, 4.486122e+01, 8.018229e+02 
7.555768e+01, 1.088140e+01, 4.404994e+01, 1.352717e+04 
7.772616e+01, 3.559215e+01, 4.370705e+01, 7.381501e+03 
6.117345e+01, 8.052456e+01, 4.546524e+01, 1.440472e+04 
6.541833e+01, 8.655904e+01, 4.601449e+01, 2.919477e+04 
4.887555e+01, 2.102417e+01, 4.704661e+01, 1.158342e+04 
5.549130e+01, 1.658875e+01, 4.807588e+01, 1.054463e+04 
1.228922e+01, 6.050647e+01, 5.001557e+01, 6.171746e+03 
7.068227e+01, 6.322601e+01, 5.099139e+01, 6.737969e+03 
6.242602e+01, 8.286863e+01, 5.122874e+01, 3.313372e+03 
9.456918e+01, 1.372032e+01, 5.199657e+01, 6.676613e+03 
4.939622e+00, 1.840559e+01, 5.339684e+01, 9.904196e+03 
1.394235e+01, 4.196885e+01, 5.272779e+01, 1.146104e+04 
2.027070e+01, 2.096582e+01, 5.532102e+01, 3.201776e+04 
5.326566e+01, 8.142436e+01, 5.438228e+01, 3.142579e+04 
4.276555e+00, 8.718437e+01, 5.675245e+01, 1.801102e+04 
2.995097e+01, 9.410338e+01, 5.668670e+01, 2.084599e+04 
4.485246e+01, 8.012147e+01, 5.674813e+01, 1.194129e+04 
1.335703e+01, 2.880297e+01, 5.975604e+01, 1.539467e+04 
5.058028e+01, 3.515615e+00, 5.855981e+01, 1.957331e+04 
6.968687e+00, 6.890771e+01, 6.112669e+01, 2.599901e+03 
1.197471e+01, 1.992250e+01, 6.185866e+01, 1.728708e+04 
5.585032e+00, 6.858115e+01, 6.260365e+01, 9.927227e+03 
1.153969e+01, 1.994086e+01, 6.362385e+01, 9.522062e+03 
1.502361e+01, 9.345338e-01, 6.569004e+01, 2.592226e+04 
