#x[px], y[px], z[px], A
2.054556e+01, 5.716393e+00, 2.037184e+00, 6.152480e+03 
2.529713e+01, 3.545168e+00, 1.673979e+00, 7.870322e+03 
7.742063e+01, 2.110055e+01, 2.627051e+00, 6.071085e+03 
8.036482e+01, 3.389781e+01, 3.064066e+00, 1.034731e+04 
8.132669e+01, 2.951603e+00, 2.805606e+00, 4.872441e+02 
1.691870e+01, 3.197797e+01, 4.105464e+00, -1.965627e+03 
4.035962e+01, 8.532325e+01, 4.426493e+00, -2.083775e+03 
5.898491e+01, 9.173743e+01, 4.268861e+00, -1.828913e+03 
6.706072e+01, 6.648316e+01, 3.257952e+00, 7.394677e+03 
7.572863e+01, 4.571834e+01, 4.746503e+00, -2.258008e+03 
5.924565e+01, 5.979883e+00, 5.095591e+00, -1.327633e+02 
7.061969e+01, 2.694043e+01, 5.441559e+00, 7.793967e+03 
6.895799e+01, 7.586411e+01, 5.664569e+00, 4.147220e+03 
7.295753e+01, 1.372785e+01, 4.875263e+00, -3.533134e+03 
8.760563e+01, 7.427385e+01, 5.538023e+00, -5.242083e+03 
9.238674e+01, 1.339777e+01, 5.335847e+00, 9.199423e+03 
3.812866e+00, 7.430195e+01, 5.127245e+00, 3.709234e+03 
6.405901e+00, 2.787663e+01, 4.328849e+00, 6.454464e+03 
6.357822e+01, 3.731528e+01, 7.437238e+00, 2.121166e+03 
7.701882e+01, 6.828221e+01, 5.378496e+00, 1.816446e+04 
4.660755e+01, 9.423588e+01, 7.183854e+00, -3.241067e+03 
7.422202e+01, 9.063845e+01, 7.072212e+00, 6.701463e+03 
8.987354e+01, 2.100829e+01, 6.561477e+00, 7.628116e+03 
8.954230e+01, 8.221144e+01, 7.827341e+00, -1.052214e+03 
1.915319e+01, 9.004420e+01, 7.660274e+00, -3.762723e+03 
5.750210e+01, 8.102855e+01, 8.299622e+00, -1.158060e+03 
5.505892e+01, 2.401541e+01, 8.448123e+00, -5.397654e+03 
6.115357e+01, 2.193793e+01, 9.351496e+00, -1.377992e+03 
7.533372e+01, 3.618344e+01, 8.778315e+00, 5.637606e+03 
7.496507e+01, 5.284861e+01, 9.128845e+00, 6.484917e+03 
9.785150e+01, 9.828727e+01, 9.433648e+00, -4.167947e+03 
5.467110e+01, 8.722837e+01, 1.021766e+01, -2.083045e+03 
5.814948e+01, 9.028925e+01, 8.591158e+00, 1.156670e+04 
6.453048e+01, 3.486227e+01, 1.053237e+01, -2.107540e+03 
7.856475e+01, 1.557083e+01, 1.042645e+01, 6.438210e+03 
8.759652e+01, 7.422740e+01, 9.085987e+00, 4.139364e+03 
9.570421e+01, 8.247844e+00, 8.541948e+00, 4.671704e+03 
5.897164e+01, 9.708785e+01, 1.132932e+01, -4.140126e+02 
6.477875e+01, 6.945785e+01, 1.077523e+01, 3.928376e+04 
6.616325e+01, 4.528395e+01, 1.212293e+01, 5.807398e+02 
6.579877e+01, 7.877302e+01, 1.225616e+01, 2.435706e+03 
7.465475e+01, 4.918945e+01, 1.042955e+01, -1.256774e+03 
8.056982e+01, 5.987079e+01, 1.136095e+01, 7.216077e+03 
3.986690e+01, 2.492379e+01, 1.142380e+01, -5.428424e+02 
5.204494e+01, 9.626720e+01, 1.132472e+01, 7.240258e+03 
5.565799e+01, 3.933966e+01, 1.194018e+01, -1.602216e+03 
9.150286e+01, 8.238166e+01, 1.283670e+01, 9.990170e+03 
6.398291e+01, 1.888649e+01, 1.149055e+01, 7.834034e+03 
4.197550e+00, 9.695178e+01, 1.529982e+01, 1.101228e+04 
5.328479e+01, 4.353361e+00, 1.349948e+01, 6.991326e+03 
6.582026e+01, 7.871310e+01, 1.368629e+01, 4.194498e+03 
6.696597e+01, 4.773625e+01, 1.307184e+01, 4.851955e+03 
7.509124e+01, 8.319827e+01, 1.451266e+01, -5.547638e+01 
8.138390e+01, 6.393649e+01, 1.355040e+01, 8.199623e+03 
8.695792e+01, 1.877815e+01, 1.275680e+01, -4.083432e+03 
6.229035e+01, 7.329406e+01, 1.527856e+01, 8.117664e+03 
6.979225e+01, 5.808124e+01, 1.402749e+01, -5.078921e+01 
7.626903e+01, 7.579306e+01, 1.528949e+01, 8.148779e+03 
2.065636e+01, 3.992793e+01, 1.584282e+01, 5.472976e+03 
9.338983e+01, 9.230576e+01, 1.680343e+01, 5.213715e+03 
9.518607e+01, 7.158933e+01, 1.559322e+01, -9.621821e+02 
3.859731e+01, 9.659258e+01, 1.780734e+01, 6.018293e+03 
4.643309e+01, 2.517450e+01, 1.667310e+01, 1.476015e+04 
5.889738e+01, 8.191060e+01, 1.744908e+01, 7.783336e+03 
