#x[px], y[px], z[px], A
7.881076e+01, 3.693896e+01, 3.266149e+00, 7.044251e+03 
8.638199e+01, 3.500302e+01, 2.889816e+00, 5.354090e+03 
4.530781e+01, 9.366586e+01, 3.690496e+00, 6.267427e+03 
7.772167e+01, 7.093546e+01, 4.046358e+00, 1.080489e+04 
7.718274e+01, 8.241233e+01, 4.111243e+00, 9.617031e+03 
6.271156e+01, 7.270733e+01, 5.899861e+00, 9.463389e+03 
7.140578e+01, 9.688223e+01, 6.315430e+00, 7.870219e+03 
7.311311e+01, 9.368130e+01, 6.219772e+00, 7.013111e+03 
9.150161e+01, 1.387800e+01, 6.098235e+00, 8.450556e+03 
6.421937e+01, 3.027813e+01, 8.347648e+00, 8.850972e+03 
8.854235e+01, 2.457124e+01, 7.488876e+00, 1.185898e+04 
5.470798e+01, 9.748492e+01, 1.016668e+01, 9.684040e+03 
7.274257e+01, 7.382644e+01, 1.384177e+01, 5.784977e+03 
7.290263e+01, 8.404902e+01, 1.293173e+01, 1.037281e+04 
7.859870e+01, 3.269867e+01, 1.385919e+01, 9.271682e+03 
6.894999e+01, 8.304336e+01, 1.537554e+01, 5.546276e+03 
7.403558e+01, 7.107164e+01, 1.570939e+01, 2.201676e+04 
4.722168e+01, 9.848838e+01, 1.744011e+01, 6.122549e+03 
5.808275e+01, 2.494286e+01, 1.972417e+01, 8.299854e+03 
6.034115e+01, 7.493499e+01, 2.033124e+01, 5.109262e+03 
5.345803e+01, 3.104125e+01, 2.116337e+01, 1.893109e+04 
5.143539e+01, 2.205201e+01, 2.215698e+01, 5.246033e+03 
5.884031e+01, 2.151395e+01, 2.200923e+01, 1.090205e+04 
5.920331e+01, 3.134283e+01, 2.298925e+01, 1.154661e+04 
7.782008e+01, 6.026589e+01, 2.427513e+01, 1.212956e+04 
5.301094e+01, 9.414912e+01, 2.602878e+01, 7.294916e+03 
5.884023e+01, 3.667428e+01, 2.549882e+01, 9.483973e+03 
6.554496e+01, 9.032597e+01, 2.710659e+01, 7.261793e+03 
5.674915e+01, 4.303380e+01, 2.672685e+01, 7.185234e+03 
7.186869e+01, 9.635798e+01, 2.718121e+01, 2.629022e+04 
7.913729e+01, 1.572201e+01, 2.683990e+01, 6.686924e+03 
6.146303e+01, 9.026895e+01, 2.763582e+01, 8.585303e+03 
2.543606e+01, 8.562466e+01, 2.907612e+01, 9.372730e+03 
7.797095e+01, 2.955779e+01, 2.910184e+01, 2.028146e+04 
9.401669e+01, 9.837473e+01, 2.917647e+01, 1.083713e+04 
2.576388e+01, 7.334728e+01, 3.054935e+01, 8.416764e+03 
5.333573e+01, 3.544688e+01, 3.072278e+01, 1.220641e+04 
8.012557e+01, 3.574203e+01, 3.034161e+01, 5.073056e+03 
5.262315e+01, 1.153429e+01, 3.326551e+01, 7.856688e+03 
6.370111e+01, 8.519792e+01, 3.215399e+01, 1.424000e+04 
7.117329e+01, 8.741146e+01, 3.227452e+01, 5.113436e+03 
4.039256e+01, 3.119516e+01, 3.342381e+01, 9.572713e+03 
6.490244e+01, 8.056376e+01, 3.326800e+01, 1.931726e+04 
7.566047e+01, 5.264453e+01, 3.325358e+01, 1.452420e+04 
1.253527e+01, 5.143240e+01, 3.416867e+01, 6.679065e+03 
2.033016e+01, 4.383057e+01, 3.498673e+01, 5.421882e+03 
7.238027e+01, 2.200029e+01, 3.413315e+01, 5.126705e+03 
9.477944e+01, 8.346939e+01, 3.409710e+01, 5.563276e+03 
5.186566e+01, 1.538345e+01, 3.518335e+01, 6.061786e+03 
