#x[px], y[px], z[px], A
1.283349e+02, 4.156527e+02, 3.607999e+00, 5.279921e+03 
2.237141e+02, 5.442623e+02, 3.155817e+00, 7.815860e+03 
2.920994e+02, 4.248548e+02, 3.956317e+00, 5.593769e+03 
3.362074e+02, 4.214075e+02, 3.738283e+00, 5.679151e+03 
3.470064e+02, 2.780863e+02, 3.590297e+00, 5.048024e+03 
3.773910e+02, 2.499664e+02, 3.299353e+00, 5.291493e+03 
3.935618e+02, 2.952827e+02, 4.101893e+00, 5.157861e+03 
5.723114e+02, 4.804341e+02, 3.598488e+00, 5.484151e+03 
1.225763e+02, 3.857326e+02, 4.254702e+00, 5.118669e+03 
2.217906e+02, 4.000920e+02, 4.616807e+00, 5.615258e+03 
2.379855e+02, 3.483262e+02, 4.310442e+00, 5.444589e+03 
2.439258e+02, 2.779057e+02, 4.818271e+00, 5.188827e+03 
2.504840e+02, 2.805674e+02, 4.519598e+00, 5.289379e+03 
2.714300e+02, 3.666688e+02, 4.004479e+00, 5.038606e+03 
2.811532e+02, 3.242888e+02, 4.277041e+00, 5.162083e+03 
3.102620e+02, 3.574978e+02, 3.863175e+00, 5.451787e+03 
3.147840e+02, 4.236592e+02, 4.254748e+00, 6.011769e+03 
3.168169e+02, 4.312531e+02, 3.960310e+00, 5.890898e+03 
3.309967e+02, 3.722519e+02, 4.511636e+00, 5.081341e+03 
3.313136e+02, 3.864418e+02, 4.117550e+00, 5.046516e+03 
3.400290e+02, 2.788478e+02, 4.010106e+00, 5.312050e+03 
3.705347e+02, 2.804178e+02, 4.386630e+00, 5.034325e+03 
3.929389e+02, 3.654008e+02, 4.542035e+00, 5.553646e+03 
3.937625e+02, 4.096212e+02, 4.252286e+00, 5.260028e+03 
4.120631e+02, 5.490841e+02, 4.367003e+00, 5.091223e+03 
4.151693e+02, 3.471646e+02, 3.750426e+00, 6.324218e+03 
5.093942e+02, 3.210786e+02, 3.862288e+00, 5.115719e+03 
1.666111e+01, 4.177180e+02, 7.069912e+00, 5.024269e+03 
2.842669e+01, 3.352890e+02, 5.289332e+00, 5.663366e+03 
9.682797e+01, 3.086145e+02, 4.680360e+00, 6.171213e+03 
1.661957e+02, 3.679914e+02, 4.883776e+00, 5.473268e+03 
2.413700e+02, 3.688289e+02, 4.751362e+00, 5.029122e+03 
2.468236e+02, 4.757873e+02, 4.675970e+00, 6.199586e+03 
2.698414e+02, 4.934181e+02, 4.725180e+00, 7.413860e+03 
2.854792e+02, 3.749094e+02, 5.250761e+00, 5.829899e+03 
2.950832e+02, 3.951474e+02, 5.309369e+00, 5.974830e+03 
2.965016e+02, 2.758669e+02, 5.015896e+00, 5.026338e+03 
4.160275e+02, 3.587747e+02, 4.926265e+00, 5.101513e+03 
4.530030e+02, 3.586990e+02, 4.979622e+00, 6.021439e+03 
4.559601e+02, 2.853456e+02, 5.349083e+00, 5.086615e+03 
4.640578e+02, 3.631072e+02, 4.511683e+00, 5.018596e+03 
7.971545e+01, 3.339998e+02, 5.710554e+00, 5.503202e+03 
2.233129e+02, 3.944525e+02, 5.708493e+00, 5.048266e+03 
2.577970e+02, 4.962276e+02, 5.601626e+00, 5.045540e+03 
3.396861e+02, 3.663712e+02, 5.940618e+00, 5.194792e+03 
3.464064e+02, 5.318800e+02, 6.023121e+00, 5.013015e+03 
3.765269e+02, 3.357555e+02, 5.377963e+00, 5.402813e+03 
3.768092e+02, 3.951617e+02, 5.402956e+00, 6.328409e+03 
4.024356e+02, 4.466020e+02, 6.087180e+00, 5.439156e+03 
4.951716e+02, 3.461606e+02, 6.020325e+00, 5.530887e+03 
5.504456e+02, 4.805162e+02, 5.885680e+00, 5.954717e+03 
3.379492e+01, 2.544606e+02, 6.834456e+00, 5.380369e+03 
8.909159e+01, 4.510260e+02, 6.633901e+00, 8.787414e+03 
2.445067e+02, 3.089022e+02, 6.755856e+00, 5.667312e+03 
3.991391e+02, 2.938873e+02, 8.425337e+00, 5.374696e+03 
1.125844e+02, 1.182198e+02, 1.060666e+01, 5.868335e+03 
1.882004e+02, 1.455417e+02, 9.686353e+00, 5.738723e+03 
5.412073e+02, 5.908416e+02, 8.644597e+00, 5.958742e+03 
1.652875e+01, 5.385657e+02, 1.060463e+01, 5.297617e+03 
2.288114e+01, 1.348960e+01, 1.111604e+01, 5.015278e+03 
1.056742e+02, 2.322690e+02, 1.096818e+01, 5.430618e+03 
1.080933e+02, 6.914534e+02, 1.007282e+01, 5.732474e+03 
1.556248e+02, 2.467707e+02, 1.019287e+01, 5.688001e+03 
1.914567e+02, 5.864480e+02, 9.857340e+00, 5.931432e+03 
3.302118e+02, 6.077859e+02, 9.434789e+00, 5.168545e+03 
4.264036e+02, 6.949918e+02, 1.086280e+01, 5.162483e+03 
4.538661e+02, 4.869846e+02, 8.518582e+00, 5.440728e+03 
4.733226e+02, 1.769854e+02, 9.540921e+00, 5.875410e+03 
5.513829e+02, 1.467000e+02, 9.912837e+00, 5.609261e+03 
