#x[px], y[px], z[px], A
7.839266e+01, 7.225192e+01, 2.361271e+00, 1.409520e+04 
7.873263e+01, 8.134080e+01, 2.719186e+00, 1.976965e+04 
8.506972e+01, 5.378180e+01, 2.566009e+00, 1.012933e+04 
9.058463e+01, 1.581663e+01, 6.020046e+00, 1.303627e+04 
7.447522e+01, 6.923442e+01, 1.566591e+01, 1.367688e+04 
5.108406e+01, 7.626132e+00, 1.880839e+01, 1.095677e+04 
5.601777e+01, 3.281512e+01, 1.998450e+01, 2.199165e+04 
5.796964e+01, 2.257376e+01, 2.119959e+01, 1.141694e+04 
5.109353e+01, 9.558296e+01, 2.431371e+01, 1.844435e+04 
7.084238e+01, 9.593651e+01, 2.629583e+01, 2.057646e+04 
5.711597e+01, 3.705913e+01, 2.665697e+01, 1.286130e+04 
5.222563e+01, 6.347438e+01, 3.076055e+01, 1.084634e+04 
6.385170e+01, 8.544155e+01, 3.159555e+01, 1.148866e+04 
7.516952e+01, 5.418818e+01, 3.333043e+01, 1.173130e+04 
6.477592e+01, 8.119658e+01, 3.368214e+01, 2.141932e+04 
2.131718e+01, 1.798317e+01, 3.622631e+01, 1.021712e+04 
8.317279e+01, 2.058819e+01, 3.654559e+01, 1.234739e+04 
7.767944e+01, 3.874541e+01, 3.978385e+01, 1.320449e+04 
6.264604e+01, 9.736249e+01, 4.097801e+01, 1.536401e+04 
8.087968e+01, 5.661573e+01, 4.261267e+01, 1.007843e+04 
8.126958e+01, 7.062454e+01, 4.279431e+01, 1.429786e+04 
5.298308e+01, 2.514018e+01, 4.545675e+01, 2.226892e+04 
8.474911e+01, 5.484833e+01, 4.516589e+01, 1.129714e+04 
7.110476e+00, 4.105056e+01, 4.904086e+01, 1.195709e+04 
8.089762e+01, 2.139069e+01, 4.925687e+01, 1.043069e+04 
5.497066e+01, 8.497825e+01, 5.068561e+01, 1.162664e+04 
3.489007e+01, 2.385883e+01, 5.297283e+01, 1.035366e+04 
3.599452e+01, 1.211189e+01, 5.429080e+01, 1.054196e+04 
5.662046e+01, 7.618716e+01, 5.474697e+01, 1.058295e+04 
3.052698e+01, 5.052463e+00, 5.608504e+01, 1.446912e+04 
4.209957e+01, 7.242460e+01, 5.720748e+01, 1.002787e+04 
3.852718e+00, 6.437767e+01, 5.940298e+01, 1.442563e+04 
8.894404e+00, 5.180891e+01, 6.023056e+01, 1.104035e+04 
9.409082e+00, 7.045670e+01, 6.006068e+01, 1.131477e+04 
4.470086e+01, 2.825298e+01, 5.997330e+01, 1.405147e+04 
8.500870e+00, 2.025877e+01, 6.194229e+01, 1.735522e+04 
1.722938e+01, 2.355696e+00, 6.257777e+01, 1.211611e+04 
