#x[px], y[px], z[px], A
8.007817e+01, 8.606019e+01, 3.125017e+00, 1.196284e+04 
8.645864e+01, 4.713780e+01, 3.896106e+00, 1.152727e+04 
8.054222e+01, 7.854357e+01, 6.868964e+00, 1.714359e+04 
7.518922e+01, 8.793283e+01, 1.417645e+01, 1.221850e+04 
6.155851e+01, 3.154805e+01, 1.745736e+01, 1.490976e+04 
5.933539e+01, 2.377188e+01, 1.827405e+01, 1.061577e+04 
7.559324e+01, 6.798099e+01, 1.799462e+01, 2.947604e+04 
5.596117e+01, 2.257490e+01, 1.966932e+01, 1.080149e+04 
7.457372e+01, 7.966689e+01, 1.929783e+01, 1.946044e+04 
6.458264e+01, 2.725408e+01, 1.939916e+01, 1.816567e+04 
7.793818e+01, 4.436126e+01, 2.093620e+01, 1.235870e+04 
5.789862e+01, 3.080855e+01, 2.253084e+01, 1.751462e+04 
8.005396e+01, 5.619346e+01, 2.666554e+01, 1.734303e+04 
5.997923e+01, 3.365755e+01, 2.898768e+01, 1.448780e+04 
7.882805e+01, 1.300819e+01, 2.829947e+01, 1.225444e+04 
7.359554e+01, 8.516747e+01, 3.022324e+01, 1.628629e+04 
7.272287e+01, 9.320274e+01, 3.039527e+01, 1.468647e+04 
9.715613e+01, 9.390711e+01, 3.367722e+01, 1.250546e+04 
4.622712e+01, 1.408107e+01, 3.526472e+01, 1.177162e+04 
2.015739e+01, 1.365413e+01, 3.717208e+01, 1.339472e+04 
5.249648e+01, 9.946947e+00, 3.738534e+01, 1.616528e+04 
6.254808e+01, 8.001890e+01, 3.679391e+01, 2.633219e+04 
7.711559e+01, 6.948508e+01, 3.922108e+01, 1.668645e+04 
3.650741e+00, 3.919283e+01, 3.999865e+01, 1.175333e+04 
8.454322e+01, 1.627339e+01, 3.968346e+01, 1.221615e+04 
2.901986e+01, 1.361565e+01, 4.217809e+01, 1.064758e+04 
8.172584e+01, 6.384272e+01, 4.320804e+01, 1.179819e+04 
6.041389e+01, 9.204343e+01, 4.364723e+01, 2.215436e+04 
7.689383e+01, 3.322579e+01, 4.408738e+01, 1.297685e+04 
8.285087e+01, 5.355284e+01, 4.416626e+01, 1.372895e+04 
8.442287e+01, 4.691140e+01, 4.694689e+01, 1.331124e+04 
7.837011e+01, 2.338815e+01, 4.801583e+01, 1.137790e+04 
9.746096e+01, 8.590722e+01, 5.253451e+01, 1.109524e+04 
7.007950e+00, 3.808688e+01, 5.166045e+01, 2.577186e+04 
1.685021e+01, 5.422369e+01, 5.159004e+01, 1.281146e+04 
3.861195e+01, 6.812895e+01, 5.224186e+01, 1.023250e+04 
7.612737e+01, 8.528774e+00, 5.400428e+01, 1.308932e+04 
2.062450e+01, 2.017830e+01, 5.589339e+01, 2.276742e+04 
5.283274e+01, 8.154785e+01, 5.603842e+01, 1.073411e+04 
3.003149e+01, 8.507608e+01, 5.708466e+01, 1.198381e+04 
1.142791e+01, 3.634243e+01, 5.734096e+01, 2.106042e+04 
2.771687e+01, 1.263949e+01, 5.775571e+01, 1.952258e+04 
5.010241e+01, 5.763526e+00, 5.838649e+01, 1.270690e+04 
6.716130e+01, 6.253460e+01, 5.797072e+01, 1.035398e+04 
6.707511e+00, 3.063803e+01, 5.896497e+01, 1.244446e+04 
4.133440e+01, 5.850516e+00, 5.884090e+01, 1.104784e+04 
5.505772e+01, 2.999079e+01, 6.034254e+01, 1.624053e+04 
5.259339e+00, 6.671328e+01, 6.143039e+01, 1.038461e+04 
6.257552e+00, 2.034105e+01, 6.457246e+01, 1.530257e+04 
3.519976e+01, 3.216991e+01, 6.411544e+01, 1.083088e+04 
4.495879e+00, 1.017102e+01, 6.536114e+01, 1.088736e+04 
1.283449e+01, 5.222571e+00, 6.572116e+01, 1.030070e+04 
