#x[px], y[px], z[px], A
8.505093e+01, 4.942055e+01, 2.493617e+00, 1.101080e+04 
8.862363e+01, 2.341256e+01, 7.608205e+00, 1.189137e+04 
7.444854e+01, 7.075013e+01, 1.601846e+01, 1.956830e+04 
5.426603e+01, 3.179978e+01, 2.053200e+01, 1.671261e+04 
5.951911e+01, 3.174844e+01, 2.159038e+01, 1.038037e+04 
7.210234e+01, 9.592812e+01, 2.755299e+01, 2.649885e+04 
7.737272e+01, 3.002224e+01, 2.984469e+01, 1.370939e+04 
6.522598e+01, 8.025462e+01, 3.372200e+01, 1.708339e+04 
6.464881e+01, 8.356337e+01, 3.317015e+01, 1.727917e+04 
2.385105e+01, 3.913309e+01, 3.451527e+01, 1.205434e+04 
7.550202e+01, 5.262181e+01, 3.385758e+01, 1.434766e+04 
1.325774e+01, 5.841480e+01, 3.468748e+01, 1.017223e+04 
9.435236e+01, 8.349866e+01, 3.478883e+01, 1.259270e+04 
5.576370e+01, 2.771552e+01, 3.701370e+01, 1.197923e+04 
8.241639e+01, 2.079915e+01, 3.722976e+01, 1.700176e+04 
5.419596e+01, 9.648931e+01, 4.019069e+01, 1.053666e+04 
6.186248e+01, 9.561987e+01, 3.989990e+01, 1.855261e+04 
7.787890e+01, 3.734845e+01, 4.232065e+01, 1.660343e+04 
6.290540e+01, 7.504642e+01, 4.281765e+01, 1.096591e+04 
8.098993e+01, 6.874744e+01, 4.417065e+01, 1.151778e+04 
5.307010e+01, 2.432546e+01, 4.528762e+01, 2.025412e+04 
5.303396e+00, 3.046121e+01, 4.921099e+01, 1.308927e+04 
8.803657e+00, 4.073195e+01, 4.918142e+01, 1.397410e+04 
2.150328e+01, 2.229460e+01, 5.400000e+01, 1.395129e+04 
4.260116e+01, 7.207674e+01, 5.857532e+01, 1.071229e+04 
3.071015e+01, 4.654888e+00, 5.874973e+01, 1.190698e+04 
1.440852e+01, 2.953077e+01, 6.143699e+01, 1.283163e+04 
4.464217e+01, 2.678113e+01, 6.068781e+01, 1.243051e+04 
9.747958e+00, 2.071786e+01, 6.249947e+01, 1.132839e+04 
