trackId,tracklength,time[s],frameId,lifetime,catIdx, m_x,m_y,m_z,m_A,m_c,m_pValue, s_x,s_y,s_z,s_A,s_c,s_pValue
14, 26, 2.503160e+02, 45, 1.479140e+02, 2, 8.425054e+01, 1.875323e+01, 6.387743e+01, 1.275233e+04, 5.296442e+03, 0,  8.420286e+01, 1.896543e+01, 6.387743e+01, 1.657317e+04, 1.375652e+04, 3.544298e-318
14, 26, 2.560050e+02, 46, 1.479140e+02, 2, 8.334556e+01, 1.967536e+01, 6.339423e+01, 1.162638e+04, 5.790803e+03, 0,  8.355125e+01, 1.833015e+01, 6.339423e+01, 1.197206e+04, 1.494053e+04, 8.799340e-247
14, 26, 2.616940e+02, 47, 1.479140e+02, 2, 8.349401e+01, 2.034811e+01, 6.302531e+01, 1.264004e+04, 4.667670e+03, 0,  8.376133e+01, 1.897025e+01, 6.302531e+01, 1.436182e+04, 1.426459e+04, 2.557038e-301
15, 25, 8.533500e+01, 16, 1.422250e+02, 2, 7.459892e+01, 7.780144e+01, 8.154479e+01, 1.531198e+04, 6.406452e+03, 0,  7.695488e+01, 7.658747e+01, 8.154479e+01, 2.212753e+04, 2.086453e+04, 6.757844e-204
15, 25, 9.102400e+01, 17, 1.422250e+02, 2, 7.464780e+01, 7.764926e+01, 8.135554e+01, 1.163406e+04, 5.519300e+03, 0,  7.518198e+01, 7.864456e+01, 8.135554e+01, 5.213404e+03, 1.706978e+04, 1
15, 25, 9.671300e+01, 18, 1.422250e+02, 2, 7.538436e+01, 7.738576e+01, 8.268493e+01, 1.399378e+04, 6.386054e+03, 0,  NaN, NaN, NaN, NaN, NaN, NaN
15, 25, 1.024020e+02, 19, 1.422250e+02, 2, 7.474110e+01, 7.821463e+01, 8.074426e+01, 1.283374e+04, 5.366221e+03, 0,  7.592739e+01, 7.758322e+01, 8.074426e+01, 1.937377e+04, 1.847528e+04, 5.055235e-160
15, 25, 1.080910e+02, 20, 1.422250e+02, 2, 7.445725e+01, 7.842437e+01, 8.176367e+01, 1.409152e+04, 5.255928e+03, 0,  7.581004e+01, 7.696638e+01, 8.176367e+01, 3.470205e+04, 1.966271e+04, 0
15, 25, 1.137800e+02, 21, 1.422250e+02, 2, 7.534352e+01, 7.830800e+01, 8.225882e+01, 1.107342e+04, 5.449447e+03, 0,  7.711279e+01, 7.789229e+01, 8.225882e+01, 3.863814e+04, 1.935084e+04, 8.913348e-296
15, 25, 1.194690e+02, 22, 1.422250e+02, 2, 7.540206e+01, 7.926429e+01, 8.165117e+01, 1.634234e+04, 5.220817e+03, 0,  7.621533e+01, 7.860983e+01, 8.165117e+01, 4.111116e+04, 2.122615e+04, 2.720063e-270
15, 25, 1.251580e+02, 23, 1.422250e+02, 2, 7.378411e+01, 7.964071e+01, 8.099801e+01, 1.348290e+04, 5.620488e+03, 0,  7.531082e+01, 7.842708e+01, 8.099801e+01, 4.371275e+04, 1.812069e+04, 0
15, 25, 1.308470e+02, 24, 1.422250e+02, 2, 7.411789e+01, 7.916861e+01, 8.162784e+01, 2.351596e+04, 5.551457e+03, 0,  7.467400e+01, 7.893943e+01, 8.162784e+01, 3.705946e+04, 1.890056e+04, 6.377757e-284
15, 25, 1.365360e+02, 25, 1.422250e+02, 2, 7.457372e+01, 7.966689e+01, 8.170217e+01, 1.946044e+04, 5.383678e+03, 0,  7.478850e+01, 7.997902e+01, 8.170217e+01, 1.902279e+04, 2.027833e+04, 5.842384e-167
15, 25, 1.422250e+02, 26, 1.422250e+02, 2, 7.381935e+01, 7.992479e+01, 8.241050e+01, 2.434607e+04, 4.723694e+03, 0,  7.427892e+01, 7.958449e+01, 8.241050e+01, 2.756460e+04, 1.788060e+04, 3.275629e-315
15, 25, 1.479140e+02, 27, 1.422250e+02, 2, 7.481005e+01, 7.934617e+01, 8.126962e+01, 1.747808e+04, 5.034912e+03, 0,  7.493031e+01, 7.892187e+01, 8.126962e+01, 3.074600e+04, 1.703386e+04, 0
15, 25, 1.536030e+02, 28, 1.422250e+02, 2, 7.533031e+01, 7.975018e+01, 8.211638e+01, 1.611977e+04, 5.193522e+03, 0,  7.523246e+01, 7.731959e+01, 8.211638e+01, 1.131394e+03, 1.579674e+04, 1
15, 25, 1.592920e+02, 29, 1.422250e+02, 2, 7.505703e+01, 7.849423e+01, 8.272510e+01, 1.433259e+04, 5.836268e+03, 0,  7.504656e+01, 7.703779e+01, 8.272510e+01, 1.178843e+04, 1.684007e+04, 3.089258e-137
15, 25, 1.649810e+02, 30, 1.422250e+02, 2, 7.569151e+01, 7.900780e+01, 8.242532e+01, 1.354642e+04, 5.705801e+03, 0,  7.648597e+01, 7.973148e+01, 8.242532e+01, 1.154859e+04, 1.540323e+04, 3.139271e-133
15, 25, 1.706700e+02, 31, 1.422250e+02, 2, 7.521604e+01, 8.084523e+01, 8.216824e+01, 9.966970e+03, 5.861978e+03, 0,  NaN, NaN, NaN, NaN, NaN, NaN
15, 25, 1.763590e+02, 32, 1.422250e+02, 2, 7.608864e+01, 8.066696e+01, 8.265048e+01, 1.389892e+04, 5.235495e+03, 0,  7.679971e+01, 7.899529e+01, 8.265048e+01, 1.135425e+04, 1.526948e+04, 1.335914e-199
15, 25, 1.820480e+02, 33, 1.422250e+02, 2, 7.611800e+01, 8.001264e+01, 8.300511e+01, 1.935801e+04, 5.675526e+03, 0,  7.721823e+01, 7.778275e+01, 8.300511e+01, 2.870031e+04, 1.589591e+04, 0
15, 25, 1.877370e+02, 34, 1.422250e+02, 2, 7.661067e+01, 7.953623e+01, 8.349755e+01, 2.499644e+04, 5.436478e+03, 0,  7.715631e+01, 7.859796e+01, 8.349755e+01, 3.379124e+04, 1.914433e+04, 0
15, 25, 1.934260e+02, 35, 1.422250e+02, 2, 7.639250e+01, 7.949121e+01, 8.402658e+01, 2.561452e+04, 5.257762e+03, 0,  7.638269e+01, 7.880030e+01, 8.402658e+01, 5.297678e+04, 1.879052e+04, 0
15, 25, 1.991150e+02, 36, 1.422250e+02, 2, 7.592413e+01, 7.952247e+01, 8.419517e+01, 2.010597e+04, 5.444394e+03, 0,  7.594697e+01, 7.940189e+01, 8.419517e+01, 2.788067e+04, 1.942608e+04, 8.242132e-175
15, 25, 2.048040e+02, 37, 1.422250e+02, 2, 7.553912e+01, 8.014207e+01, 8.410022e+01, 2.583406e+04, 5.832329e+03, 0,  7.521981e+01, 7.992441e+01, 8.410022e+01, 4.013122e+04, 1.900940e+04, 7.222626e-258
15, 25, 2.104930e+02, 38, 1.422250e+02, 2, 7.570908e+01, 8.044161e+01, 8.380047e+01, 1.886076e+04, 5.479131e+03, 0,  7.530894e+01, 8.033471e+01, 8.380047e+01, 3.028909e+04, 1.883622e+04, 2.217855e-301
15, 25, 2.161820e+02, 39, 1.422250e+02, 2, 7.539435e+01, 8.092847e+01, 8.366026e+01, 1.895244e+04, 5.284202e+03, 0,  7.550593e+01, 8.071736e+01, 8.366026e+01, 2.795427e+04, 1.696378e+04, 8.810649e-279
15, 25, 2.218710e+02, 40, 1.422250e+02, 2, 7.549774e+01, 8.064726e+01, 8.410663e+01, 1.107878e+04, 4.867572e+03, 0,  7.555836e+01, 8.371759e+01, 8.410663e+01, 6.818518e+03, 1.698086e+04, 1
16, 24, 1.251580e+02, 23, 1.365360e+02, 2, 7.413485e+01, 8.473996e+01, 7.078956e+01, 1.126902e+04, 3.513832e+03, 0,  7.315655e+01, 8.383908e+01, 7.078956e+01, 1.798812e+04, 1.325228e+04, 0
16, 24, 1.308470e+02, 24, 1.365360e+02, 2, 7.374204e+01, 8.492123e+01, 7.022622e+01, 1.426714e+04, 3.557449e+03, 0,  7.310794e+01, 8.421529e+01, 7.022622e+01, 1.608829e+04, 1.445228e+04, 0
16, 24, 1.365360e+02, 25, 1.365360e+02, 2, 7.359554e+01, 8.516747e+01, 7.077676e+01, 1.628629e+04, 3.762640e+03, 0,  7.287127e+01, 8.466804e+01, 7.077676e+01, 3.093396e+04, 1.473621e+04, 0
16, 24, 1.422250e+02, 26, 1.365360e+02, 2, 7.288791e+01, 8.556126e+01, 7.089626e+01, 1.685418e+04, 4.119384e+03, 0,  7.325398e+01, 8.510811e+01, 7.089626e+01, 3.037048e+04, 1.503443e+04, 0
16, 24, 1.479140e+02, 27, 1.365360e+02, 2, 7.394771e+01, 8.543658e+01, 7.049820e+01, 1.876350e+04, 3.678109e+03, 0,  7.371580e+01, 8.480139e+01, 7.049820e+01, 3.604493e+04, 1.542740e+04, 0
16, 24, 1.536030e+02, 28, 1.365360e+02, 2, 7.420711e+01, 8.484634e+01, 7.101459e+01, 1.625710e+04, 4.040014e+03, 0,  7.340303e+01, 8.439589e+01, 7.101459e+01, 3.730166e+04, 1.645243e+04, 0
16, 24, 1.592920e+02, 29, 1.365360e+02, 2, 7.407800e+01, 8.484021e+01, 7.113879e+01, 1.703886e+04, 4.112088e+03, 0,  7.307138e+01, 8.379583e+01, 7.113879e+01, 3.309860e+04, 1.548778e+04, 0
16, 24, 1.649810e+02, 30, 1.365360e+02, 2, 7.395638e+01, 8.409147e+01, 7.024249e+01, 1.564805e+04, 4.067956e+03, 0,  7.330508e+01, 8.319006e+01, 7.024249e+01, 3.578674e+04, 1.584714e+04, 0
16, 24, 1.706700e+02, 31, 1.365360e+02, 2, 7.410843e+01, 8.473475e+01, 7.083507e+01, 1.250536e+04, 4.053710e+03, 0,  7.335875e+01, 8.362587e+01, 7.083507e+01, 2.624339e+04, 1.377752e+04, 0
16, 24, 1.763590e+02, 32, 1.365360e+02, 2, 7.361174e+01, 8.544332e+01, 6.806415e+01, 1.238790e+04, 5.069991e+03, 0,  7.454769e+01, 8.444630e+01, 6.806415e+01, 8.180704e+03, 1.526967e+04, 9.921758e-01
16, 24, 1.820480e+02, 33, 1.365360e+02, 2, 7.449700e+01, 8.429178e+01, 7.079480e+01, 1.623034e+04, 3.983251e+03, 0,  7.399592e+01, 8.329002e+01, 7.079480e+01, 3.139877e+04, 1.625538e+04, 0
16, 24, 1.877370e+02, 34, 1.365360e+02, 2, 7.440938e+01, 8.416695e+01, 7.120187e+01, 1.400027e+04, 4.642155e+03, 0,  7.378128e+01, 8.288507e+01, 7.120187e+01, 4.042738e+04, 1.478980e+04, 0
16, 24, 1.934260e+02, 35, 1.365360e+02, 2, 7.440578e+01, 8.443533e+01, 7.126777e+01, 1.244416e+04, 3.775077e+03, 0,  7.257784e+01, 8.277806e+01, 7.126777e+01, 2.017428e+04, 1.481372e+04, 0
16, 24, 1.991150e+02, 36, 1.365360e+02, 2, 7.391132e+01, 8.520016e+01, 7.107130e+01, 2.057984e+04, 4.118458e+03, 0,  7.254310e+01, 8.396223e+01, 7.107130e+01, 1.671857e+04, 1.514704e+04, 2.923411e-295
16, 24, 2.048040e+02, 37, 1.365360e+02, 2, 7.334217e+01, 8.539629e+01, 7.202140e+01, 1.132298e+04, 3.769038e+03, 0,  7.192036e+01, 8.314249e+01, 7.202140e+01, 1.617127e+04, 1.248244e+04, 2.468105e-318
16, 24, 2.104930e+02, 38, 1.365360e+02, 2, 7.354727e+01, 8.553579e+01, 7.144245e+01, 1.483224e+04, 3.690486e+03, 0,  7.165513e+01, 8.420667e+01, 7.144245e+01, 1.885896e+04, 1.462459e+04, 0
16, 24, 2.161820e+02, 39, 1.365360e+02, 2, 7.320392e+01, 8.609031e+01, 7.220762e+01, 1.363167e+04, 4.108859e+03, 0,  7.272245e+01, 8.458915e+01, 7.220762e+01, 7.898935e+03, 1.367528e+04, 1.144335e-53
16, 24, 2.218710e+02, 40, 1.365360e+02, 2, 7.312444e+01, 8.556946e+01, 7.282720e+01, 1.462036e+04, 4.068853e+03, 0,  7.195057e+01, 8.345527e+01, 7.282720e+01, 2.350515e+04, 1.305504e+04, 0
16, 24, 2.275600e+02, 41, 1.365360e+02, 2, 7.297426e+01, 8.527695e+01, 7.155669e+01, 9.132417e+03, 3.942966e+03, 0,  NaN, NaN, NaN, NaN, NaN, NaN
16, 24, 2.332490e+02, 42, 1.365360e+02, 2, 7.248881e+01, 8.526652e+01, 7.176483e+01, 1.050580e+04, 4.271280e+03, 0,  7.186973e+01, 8.456344e+01, 7.176483e+01, 2.040699e+04, 1.562450e+04, 0
16, 24, 2.389380e+02, 43, 1.365360e+02, 2, 7.170453e+01, 8.544050e+01, 7.258837e+01, 1.210486e+04, 4.213460e+03, 0,  7.198321e+01, 8.412472e+01, 7.258837e+01, 3.139586e+04, 1.588005e+04, 0
16, 24, 2.446270e+02, 44, 1.365360e+02, 2, 7.175412e+01, 8.504647e+01, 7.261135e+01, 8.818921e+03, 4.437066e+03, 0,  NaN, NaN, NaN, NaN, NaN, NaN
16, 24, 2.503160e+02, 45, 1.365360e+02, 2, 7.165222e+01, 8.561842e+01, 7.342341e+01, 1.195975e+04, 4.316561e+03, 0,  7.198977e+01, 8.488465e+01, 7.342341e+01, 3.855405e+04, 1.595726e+04, 0
16, 24, 2.560050e+02, 46, 1.365360e+02, 2, 7.135231e+01, 8.563408e+01, 7.125044e+01, 1.350273e+04, 3.805839e+03, 0,  7.187855e+01, 8.473468e+01, 7.125044e+01, 3.696696e+04, 1.475559e+04, 0
17, 23, 9.671300e+01, 18, 1.308470e+02, 2, 1.151578e+01, 3.605415e+01, 4.442511e+01, 1.378077e+04, 5.366708e+03, 0,  1.151578e+01, 3.605415e+01, 4.442511e+01, -3.728023e+03, 1.616681e+04, 1
17, 23, 1.024020e+02, 19, 1.308470e+02, 2, 1.130781e+01, 3.603237e+01, 4.416860e+01, 6.280506e+03, 5.664072e+03, 1.718750e-142,  NaN, NaN, NaN, NaN, NaN, NaN
17, 23, 1.080910e+02, 20, 1.308470e+02, 2, 1.109985e+01, 3.601059e+01, 4.391209e+01, 1.076319e+04, 5.561424e+03, 0,  1.012702e+01, 3.536008e+01, 4.391209e+01, 1.068031e+04, 1.877938e+04, 9.962585e-01
17, 23, 1.137800e+02, 21, 1.308470e+02, 2, 1.163614e+01, 3.638907e+01, 4.362554e+01, 7.767899e+03, 5.574346e+03, 2.439030e-292,  NaN, NaN, NaN, NaN, NaN, NaN
17, 23, 1.194690e+02, 22, 1.308470e+02, 2, 1.057753e+01, 3.600980e+01, 4.436885e+01, 1.401207e+04, 5.935958e+03, 0,  1.139487e+01, 3.525000e+01, 4.436885e+01, 2.158996e+04, 1.904142e+04, 7.144568e-111
17, 23, 1.251580e+02, 23, 1.308470e+02, 2, 1.077925e+01, 3.613894e+01, 4.349144e+01, 1.880653e+04, 6.167803e+03, 0,  1.039813e+01, 3.538196e+01, 4.349144e+01, 2.098448e+04, 1.864541e+04, 2.207604e-116
17, 23, 1.308470e+02, 24, 1.308470e+02, 2, 1.035626e+01, 3.629926e+01, 4.479604e+01, 1.235536e+04, 6.531173e+03, 0,  9.137456e+00, 3.587753e+01, 4.479604e+01, 8.818587e+03, 1.949724e+04, 1
17, 23, 1.365360e+02, 25, 1.308470e+02, 2, 1.142791e+01, 3.634243e+01, 4.365904e+01, 2.106042e+04, 5.946062e+03, 0,  1.046477e+01, 3.453850e+01, 4.365904e+01, 2.808476e+04, 1.838974e+04, 7.516170e-187
17, 23, 1.422250e+02, 26, 1.308470e+02, 2, 1.138055e+01, 3.655715e+01, 4.342187e+01, 2.194558e+04, 6.130494e+03, 0,  1.053700e+01, 3.551181e+01, 4.342187e+01, 3.103480e+04, 1.882509e+04, 7.929533e-211
17, 23, 1.479140e+02, 27, 1.308470e+02, 2, 1.137858e+01, 3.644049e+01, 4.401372e+01, 2.227141e+04, 6.105652e+03, 0,  1.011217e+01, 3.558988e+01, 4.401372e+01, 2.556929e+04, 1.946589e+04, 5.544183e-45
17, 23, 1.536030e+02, 28, 1.308470e+02, 2, 1.126090e+01, 3.625984e+01, 4.497296e+01, 2.648983e+04, 5.895107e+03, 0,  1.021120e+01, 3.600730e+01, 4.497296e+01, 1.669088e+04, 1.777820e+04, 1.589263e-148
17, 23, 1.592920e+02, 29, 1.308470e+02, 2, 1.333324e+01, 3.611777e+01, 4.300197e+01, 1.556616e+04, 4.714175e+03, 0,  1.282322e+01, 3.538433e+01, 4.300197e+01, 1.625964e+04, 1.639108e+04, 4.703697e-195
17, 23, 1.649810e+02, 30, 1.308470e+02, 2, 1.302891e+01, 3.567942e+01, 4.328622e+01, 1.681732e+04, 4.954773e+03, 0,  1.276354e+01, 3.456546e+01, 4.328622e+01, 1.978990e+04, 1.695936e+04, 1.802619e-215
17, 23, 1.706700e+02, 31, 1.308470e+02, 2, 1.362150e+01, 3.573333e+01, 4.241453e+01, 1.672073e+04, 4.497978e+03, 0,  1.355334e+01, 3.512253e+01, 4.241453e+01, 2.674499e+04, 1.866098e+04, 1.217105e-267
17, 23, 1.763590e+02, 32, 1.308470e+02, 2, 1.357157e+01, 3.598683e+01, 4.331683e+01, 1.774575e+04, 5.077281e+03, 0,  1.383323e+01, 3.506915e+01, 4.331683e+01, 2.215424e+04, 1.784995e+04, 4.045070e-235
17, 23, 1.820480e+02, 33, 1.308470e+02, 2, 1.267134e+01, 3.572367e+01, 4.487376e+01, 1.533629e+04, 5.080527e+03, 0,  1.186864e+01, 3.473462e+01, 4.487376e+01, 1.902030e+04, 1.601382e+04, 8.843775e-322
17, 23, 1.877370e+02, 34, 1.308470e+02, 2, 1.358324e+01, 3.593474e+01, 4.365008e+01, 2.131965e+04, 5.383642e+03, 0,  1.250952e+01, 3.527074e+01, 4.365008e+01, 3.577766e+04, 1.663299e+04, 0
17, 23, 1.934260e+02, 35, 1.308470e+02, 2, 1.223275e+01, 3.622720e+01, 4.511578e+01, 2.044251e+04, 5.370068e+03, 0,  1.113025e+01, 3.520522e+01, 4.511578e+01, 1.573105e+04, 1.831346e+04, 3.280208e-164
17, 23, 1.991150e+02, 36, 1.308470e+02, 2, 1.206574e+01, 3.632001e+01, 4.444928e+01, 1.256375e+04, 5.813623e+03, 5.412294e-298,  NaN, NaN, NaN, NaN, NaN, NaN
17, 23, 2.048040e+02, 37, 1.308470e+02, 2, 1.189873e+01, 3.641282e+01, 4.378278e+01, 1.323163e+04, 4.672743e+03, 0,  1.108750e+01, 3.591939e+01, 4.378278e+01, 3.243222e+04, 1.652046e+04, 1.115005e-309
17, 23, 2.104930e+02, 38, 1.308470e+02, 2, 1.132209e+01, 3.667589e+01, 4.424456e+01, 1.536696e+04, 5.374344e+03, 0,  1.134182e+01, 3.554181e+01, 4.424456e+01, 2.706204e+04, 1.745557e+04, 8.557074e-318
17, 23, 2.161820e+02, 39, 1.308470e+02, 2, 1.203195e+01, 3.728842e+01, 4.361688e+01, 1.474799e+04, 4.740622e+03, 0,  1.121234e+01, 3.655175e+01, 4.361688e+01, 3.729696e+04, 1.713397e+04, 0
17, 23, 2.218710e+02, 40, 1.308470e+02, 2, 1.114812e+01, 3.696814e+01, 4.389142e+01, 1.609831e+04, 5.016354e+03, 0,  1.068932e+01, 3.698807e+01, 4.389142e+01, 3.332240e+04, 1.765370e+04, 0
18, 23, 2.673830e+02, 48, 1.308470e+02, 3, 8.150269e+01, 6.745310e+01, 5.602632e+01, 1.065449e+04, 5.185411e+03, 0,  8.293127e+01, 6.430227e+01, 5.602632e+01, 5.816967e+04, 1.878555e+04, 0
18, 23, 2.730720e+02, 49, 1.308470e+02, 3, 8.305113e+01, 6.781253e+01, 5.742332e+01, 1.670509e+04, 5.752308e+03, 0,  8.305113e+01, 6.781253e+01, 5.742332e+01, 6.171124e+03, 2.121303e+04, 1
18, 23, 2.787610e+02, 50, 1.308470e+02, 3, 8.390518e+01, 6.709187e+01, 5.958799e+01, 1.640060e+04, 5.011294e+03, 0,  8.367195e+01, 6.452682e+01, 5.958799e+01, 1.147466e+05, 1.622905e+04, 0
18, 23, 2.844500e+02, 51, 1.308470e+02, 3, 8.300894e+01, 6.734008e+01, 5.560469e+01, 1.390072e+04, 4.557137e+03, 0,  8.241601e+01, 6.653455e+01, 5.560469e+01, 2.749467e+04, 1.580892e+04, 1.432387e-309
18, 23, 2.901390e+02, 52, 1.308470e+02, 3, 8.257662e+01, 6.756210e+01, 5.578406e+01, 1.237189e+04, 4.294559e+03, 0,  8.213877e+01, 6.663982e+01, 5.578406e+01, 2.812310e+04, 1.688240e+04, 1.347316e-307
18, 23, 2.958280e+02, 53, 1.308470e+02, 3, 8.199157e+01, 6.758167e+01, 5.524629e+01, 1.500194e+04, 5.075115e+03, 0,  8.218296e+01, 6.791646e+01, 5.524629e+01, 3.208928e+04, 1.567378e+04, 4.248965e-322
18, 23, 3.015170e+02, 54, 1.308470e+02, 3, 8.137961e+01, 6.806576e+01, 5.544119e+01, 1.083487e+04, 4.508142e+03, 0,  8.226646e+01, 6.847797e+01, 5.544119e+01, 3.150629e+04, 1.362584e+04, 0
18, 23, 3.072060e+02, 55, 1.308470e+02, 3, 8.149127e+01, 6.788890e+01, 5.661731e+01, 1.273245e+04, 4.210823e+03, 0,  8.225774e+01, 6.934067e+01, 5.661731e+01, 1.859156e+04, 1.554718e+04, 3.196605e-320
18, 23, 3.128950e+02, 56, 1.308470e+02, 3, 8.175069e+01, 6.791678e+01, 5.612229e+01, 8.606208e+03, 3.766173e+03, 0,  NaN, NaN, NaN, NaN, NaN, NaN
18, 23, 3.185840e+02, 57, 1.308470e+02, 3, 8.106173e+01, 6.850782e+01, 5.658278e+01, 1.319094e+04, 4.058285e+03, 0,  7.965772e+01, 6.857471e+01, 5.658278e+01, 7.614075e+03, 1.368258e+04, 1.783972e-123
18, 23, 3.242730e+02, 58, 1.308470e+02, 3, 8.098993e+01, 6.874744e+01, 5.682935e+01, 1.151778e+04, 4.154728e+03, 0,  8.092372e+01, 6.782889e+01, 5.682935e+01, 1.226390e+04, 1.404677e+04, 3.120915e-257
18, 23, 3.299620e+02, 59, 1.308470e+02, 3, 8.145735e+01, 6.924591e+01, 5.713658e+01, 1.593422e+04, 3.993145e+03, 0,  8.195244e+01, 7.026490e+01, 5.713658e+01, 8.656157e+03, 1.256603e+04, 1.454972e-165
18, 23, 3.356510e+02, 60, 1.308470e+02, 3, 8.149351e+01, 6.924712e+01, 5.720540e+01, 1.748504e+04, 4.153823e+03, 0,  8.177416e+01, 6.928983e+01, 5.720540e+01, 1.390598e+04, 1.376982e+04, 4.840622e-293
18, 23, 3.413400e+02, 61, 1.308470e+02, 3, 8.174589e+01, 6.987647e+01, 5.767484e+01, 9.682712e+03, 3.904784e+03, 0,  NaN, NaN, NaN, NaN, NaN, NaN
18, 23, 3.470290e+02, 62, 1.308470e+02, 3, 8.117640e+01, 6.942960e+01, 5.743539e+01, 1.143271e+04, 3.734908e+03, 0,  8.107666e+01, 6.960362e+01, 5.743539e+01, 1.702824e+04, 1.409008e+04, 4.950658e-254
18, 23, 3.527180e+02, 63, 1.308470e+02, 3, 8.143945e+01, 6.957827e+01, 5.767640e+01, 1.159061e+04, 3.819583e+03, 0,  8.010958e+01, 6.971557e+01, 5.767640e+01, 2.445382e+04, 1.320973e+04, 1.469090e-306
18, 23, 3.584070e+02, 64, 1.308470e+02, 3, 8.079422e+01, 7.102481e+01, 6.035719e+01, 1.073412e+04, 4.269758e+03, 0,  7.979797e+01, 7.224947e+01, 6.035719e+01, 6.835743e+03, 1.618171e+04, 1
18, 23, 3.640960e+02, 65, 1.308470e+02, 3, 8.126958e+01, 7.062454e+01, 5.820569e+01, 1.429786e+04, 4.034269e+03, 0,  8.124692e+01, 7.001663e+01, 5.820569e+01, 1.782008e+04, 1.505984e+04, 2.041151e-109
18, 23, 3.697850e+02, 66, 1.308470e+02, 3, 8.097138e+01, 7.070558e+01, 5.860068e+01, 1.099145e+04, 4.367627e+03, 0,  8.065808e+01, 7.042803e+01, 5.860068e+01, 3.040479e+04, 1.309895e+04, 0
18, 23, 3.754740e+02, 67, 1.308470e+02, 3, 8.076359e+01, 7.038734e+01, 5.782281e+01, 1.550269e+04, 4.195649e+03, 0,  8.044983e+01, 6.957418e+01, 5.782281e+01, 3.536944e+04, 1.421735e+04, 5.243746e-220
18, 23, 3.811630e+02, 68, 1.308470e+02, 3, 8.037182e+01, 7.030531e+01, 5.773221e+01, 1.996920e+04, 4.477185e+03, 0,  8.017067e+01, 6.977288e+01, 5.773221e+01, 3.111982e+04, 1.577651e+04, 2.500362e-268
18, 23, 3.868520e+02, 69, 1.308470e+02, 3, 8.093411e+01, 7.141534e+01, 5.934506e+01, 1.236738e+04, 4.253813e+03, 0,  7.945450e+01, 7.133717e+01, 5.934506e+01, 1.280087e+04, 1.527780e+04, 1.000000e+00
18, 23, 3.925410e+02, 70, 1.308470e+02, 3, 8.204765e+01, 7.178413e+01, 5.994771e+01, 1.139486e+04, 4.125300e+03, 0,  8.233542e+01, 7.223092e+01, 5.994771e+01, 1.098573e+04, 1.495408e+04, 8.913677e-79
19, 23, 2.673830e+02, 48, 1.308470e+02, 3, 4.902905e+01, 2.836083e+01, 5.563130e+01, 1.346583e+04, 5.568336e+03, 0,  4.902905e+01, 2.836083e+01, 5.563130e+01, 2.050451e+03, 1.315694e+04, 1
19, 23, 2.730720e+02, 49, 1.308470e+02, 3, 5.053460e+01, 2.558628e+01, 5.474948e+01, 1.364192e+04, 6.089622e+03, 0,  5.053460e+01, 2.558628e+01, 5.474948e+01, 1.811720e+03, 1.417870e+04, 1
19, 23, 2.787610e+02, 50, 1.308470e+02, 3, 5.177530e+01, 2.503098e+01, 5.414260e+01, 1.047229e+04, 5.610556e+03, 0,  NaN, NaN, NaN, NaN, NaN, NaN
19, 23, 2.844500e+02, 51, 1.308470e+02, 3, 5.298344e+01, 2.581353e+01, 5.426931e+01, 1.238757e+04, 6.114757e+03, 0,  5.260485e+01, 2.614878e+01, 5.426931e+01, 8.568785e+03, 1.313246e+04, 9.759171e-221
19, 23, 2.901390e+02, 52, 1.308470e+02, 3, 5.149960e+01, 2.449751e+01, 5.502643e+01, 1.372979e+04, 5.856701e+03, 0,  4.956991e+01, 2.528198e+01, 5.502643e+01, 2.543644e+03, 1.371759e+04, 1
19, 23, 2.958280e+02, 53, 1.308470e+02, 3, 5.228254e+01, 2.318745e+01, 5.443877e+01, 1.624903e+04, 6.330818e+03, 0,  5.236434e+01, 2.296180e+01, 5.443877e+01, 8.586972e+03, 1.333311e+04, 1.960674e-150
19, 23, 3.015170e+02, 54, 1.308470e+02, 3, 5.169542e+01, 2.352411e+01, 5.432974e+01, 2.195351e+04, 6.046022e+03, 0,  5.261339e+01, 2.552658e+01, 5.432974e+01, 9.059047e+03, 1.237618e+04, 7.515262e-193
19, 23, 3.072060e+02, 55, 1.308470e+02, 3, 5.222648e+01, 2.291464e+01, 5.579842e+01, 1.737269e+04, 5.637165e+03, 0,  5.155741e+01, 2.243900e+01, 5.579842e+01, 9.446174e+03, 1.155502e+04, 2.807823e-210
19, 23, 3.128950e+02, 56, 1.308470e+02, 3, 5.256849e+01, 2.294222e+01, 5.547206e+01, 2.006143e+04, 5.293016e+03, 0,  5.468889e+01, 2.223580e+01, 5.547206e+01, 6.445225e+03, 1.348133e+04, 1
19, 23, 3.185840e+02, 57, 1.308470e+02, 3, 5.242693e+01, 2.411221e+01, 5.476957e+01, 1.785214e+04, 5.760687e+03, 0,  5.373608e+01, 2.327395e+01, 5.476957e+01, 1.217758e+04, 1.377419e+04, 6.371172e-189
19, 23, 3.242730e+02, 58, 1.308470e+02, 3, 5.307010e+01, 2.432546e+01, 5.571238e+01, 2.025412e+04, 6.300372e+03, 0,  5.498566e+01, 2.269261e+01, 5.571238e+01, 8.970065e+03, 1.349362e+04, 4.642791e-144
19, 23, 3.299620e+02, 59, 1.308470e+02, 3, 5.339892e+01, 2.528858e+01, 5.534673e+01, 2.140155e+04, 6.491972e+03, 0,  5.513789e+01, 2.666647e+01, 5.534673e+01, 1.142989e+04, 1.490337e+04, 4.629794e-233
