#x[px], y[px], z[px], A
7.165186e+01, 6.714271e+01, 2.835706e+00, 6.958656e+03 
7.713875e+01, 5.671538e+01, 3.850094e+00, 2.729833e+03 
7.995258e+01, 6.120128e+00, 2.771980e+00, 3.295828e+03 
8.577053e+01, 8.606260e+01, 3.201228e+00, 6.097035e+03 
8.650602e+01, 9.861254e+01, 2.346986e+00, 1.046579e+04 
8.852979e+01, 4.168032e+01, 2.557935e+00, 2.975995e+04 
2.853174e+01, 1.882618e+01, 2.520986e+00, 2.049607e+03 
3.273539e+01, 1.839736e+01, 2.901596e+00, 2.602413e+03 
4.537335e+01, 9.663177e+01, 3.376777e+00, 3.763246e+03 
4.679236e+01, 4.547990e+00, 3.115296e+00, 2.123996e+03 
5.662429e+01, 1.618055e+01, 3.686193e+00, 2.092485e+03 
9.522110e+01, 1.786396e+01, 3.473111e+00, 7.430684e+03 
4.055391e+01, 9.776205e+01, 5.077456e+00, 2.104843e+03 
6.269609e+01, 1.988263e+01, 6.179666e+00, 2.744610e+03 
8.703173e+01, 9.136425e+01, 4.744703e+00, 1.655158e+04 
8.869514e+01, 3.362161e+01, 5.561804e+00, 9.299216e+03 
6.461204e+01, 8.497969e+01, 5.094644e+00, 2.244069e+03 
7.770513e+01, 9.175251e+01, 8.146433e+00, 2.613309e+03 
8.373445e+01, 4.992114e+01, 5.747446e+00, 5.932066e+03 
5.876366e+01, 9.070901e+01, 7.095264e+00, 8.634881e+03 
6.954049e+01, 2.715675e+00, 6.673158e+00, 1.029387e+04 
7.999851e+01, 2.066433e+01, 7.816880e+00, 2.370199e+03 
8.172092e+01, 3.628293e+01, 7.186121e+00, 3.722754e+03 
8.226921e+01, 6.646894e+01, 7.461612e+00, 2.290260e+03 
9.310779e+01, 2.448759e+00, 7.091740e+00, 5.581714e+03 
6.288367e+01, 7.139228e+01, 8.751017e+00, 2.067752e+03 
7.369235e+01, 2.265998e+01, 8.286644e+00, 4.274515e+03 
9.714432e+01, 8.773328e+00, 7.975744e+00, 1.295770e+04 
5.945559e+01, 4.869083e+00, 1.023325e+01, 2.371704e+03 
5.909811e+01, 7.687558e+01, 9.274078e+00, 2.654760e+03 
7.604724e+01, 2.634216e+01, 8.328628e+00, 2.073151e+03 
8.079687e+01, 1.405078e+01, 9.208781e+00, 2.627147e+03 
6.617857e+01, 3.302050e+01, 9.975250e+00, 8.613534e+03 
6.996538e+01, 9.629808e+01, 1.000018e+01, 1.061137e+04 
7.448173e+01, 1.403316e+01, 1.146291e+01, 2.674609e+03 
8.341946e+01, 7.819960e+01, 9.357395e+00, 1.993575e+04 
8.556166e+01, 2.635730e+01, 9.476870e+00, 2.551732e+03 
8.843254e+01, 4.495313e+01, 8.028549e+00, 3.906411e+03 
8.264188e+01, 6.025889e+01, 1.093560e+01, 6.615272e+03 
9.028896e+01, 1.633609e+01, 1.104516e+01, 2.947700e+03 
9.446238e+01, 7.913634e+01, 1.132777e+01, 2.689490e+03 
9.635328e+01, 1.543534e+01, 1.099749e+01, 3.402732e+03 
3.033191e+01, 9.517468e+01, 1.390468e+01, 3.105910e+03 
4.727770e+01, 7.596707e+01, 1.198087e+01, 2.543554e+03 
6.285760e+01, 2.046666e+01, 1.404819e+01, 4.222091e+03 
7.589995e+01, 8.699987e+01, 1.169585e+01, 3.826993e+04 
9.165770e+01, 2.639782e+01, 1.181337e+01, 5.977235e+03 
5.018214e+01, 2.887528e+01, 1.441945e+01, 2.503624e+03 
7.756248e+01, 4.520007e+01, 1.324309e+01, 2.408314e+03 
7.970001e+01, 9.847185e+01, 1.259485e+01, 1.218613e+04 
8.085459e+01, 8.966349e+01, 1.327013e+01, 1.776008e+04 
8.951357e+01, 8.387175e+01, 1.381814e+01, 5.329571e+03 
1.632492e+01, 7.599990e+01, 1.408147e+01, 2.007333e+03 
4.918825e+01, 9.401186e+01, 1.394204e+01, 4.310784e+03 
6.076539e+01, 4.345377e+00, 1.311155e+01, 3.571696e+03 
6.548236e+01, 8.623747e+01, 1.527638e+01, 3.071564e+03 
7.382183e+01, 1.259691e+01, 1.410208e+01, 2.027524e+03 
8.558126e+01, 6.885109e+01, 1.408907e+01, 2.868979e+03 
1.328930e+01, 9.641687e+01, 1.626525e+01, 2.755971e+03 
3.007982e+01, 9.856484e+01, 1.559678e+01, 3.561178e+03 
6.549960e+01, 2.850865e+01, 1.555505e+01, 1.616720e+04 
7.049688e+01, 1.050888e+01, 1.591012e+01, 2.371238e+03 
7.010046e+01, 7.300529e+01, 1.498571e+01, 2.611096e+03 
8.510159e+01, 8.276071e+01, 1.483015e+01, 7.581056e+03 
2.953418e+00, 3.782643e+01, 1.565059e+01, 2.179026e+03 
4.609850e+00, 9.902265e+01, 1.523304e+01, 2.499771e+03 
5.875168e+01, 2.809933e+01, 1.718769e+01, 2.118920e+04 
6.269443e+01, 9.478370e+01, 1.679572e+01, 2.735909e+03 
7.066159e+01, 5.777973e+01, 1.789956e+01, 3.648324e+03 
7.078176e+01, 3.301139e+01, 1.795311e+01, 2.975870e+03 
7.660630e+01, 7.696516e+01, 1.735954e+01, 1.750275e+04 
8.697254e+01, 7.461937e+01, 1.706503e+01, 2.272840e+03 
8.948300e+01, 9.620568e+01, 1.600967e+01, 2.112953e+03 
6.613885e+01, 2.447577e+01, 1.769116e+01, 1.529049e+04 
8.010627e+01, 3.304908e+01, 1.860790e+01, 3.643055e+03 
6.317409e+01, 8.080578e+01, 1.837475e+01, 2.127216e+03 
6.504274e+01, 6.866138e+01, 1.773260e+01, 6.400834e+03 
7.734465e+01, 6.673970e+01, 1.907989e+01, 2.440634e+04 
1.995655e+01, 9.825946e+01, 2.107182e+01, 4.738736e+03 
6.794399e+01, 7.087689e+01, 1.937081e+01, 4.011501e+03 
7.388582e+01, 5.145759e+01, 1.983821e+01, 4.133160e+03 
8.212241e+01, 2.419915e+01, 2.014798e+01, 3.378066e+03 
8.459445e+01, 1.586079e+01, 2.018466e+01, 5.166095e+03 
9.428529e+01, 8.388675e+01, 1.867911e+01, 8.548302e+03 
5.372999e+01, 4.588542e+00, 2.075398e+01, 1.555109e+04 
7.052456e+01, 8.080890e+01, 2.029703e+01, 8.967884e+03 
7.265510e+01, 3.027359e+01, 2.088538e+01, 6.007670e+03 
7.895779e+01, 4.391886e+01, 2.151586e+01, 9.761276e+03 
8.700927e+01, 7.458563e+01, 2.089856e+01, 2.962028e+03 
4.406587e+01, 9.150307e+01, 2.178416e+01, 2.379309e+03 
5.753799e+01, 9.167691e+01, 2.253078e+01, 8.331715e+03 
6.883396e+01, 9.853747e+01, 2.198019e+01, 5.700769e+03 
7.074143e+01, 1.467417e+01, 2.292256e+01, 2.110941e+03 
6.649227e+01, 7.550311e+01, 2.214648e+01, 2.466850e+03 
6.459721e+01, 3.488624e+01, 2.504195e+01, 9.800691e+03 
6.698818e+01, 4.657321e+01, 2.456693e+01, 3.672258e+03 
8.662222e+01, 9.709280e+01, 2.560738e+01, 2.264435e+03 
8.746470e+01, 8.503343e+00, 2.451569e+01, 5.327908e+03 
8.924002e+01, 1.776540e+01, 2.445293e+01, 2.200802e+03 
3.915923e+00, 5.266752e+01, 2.539180e+01, 2.156758e+03 
5.502075e+01, 2.137552e+01, 2.423462e+01, 7.177603e+03 
5.405542e+01, 7.647450e+01, 2.506167e+01, 2.943371e+03 
5.700174e+01, 5.211304e+01, 2.551256e+01, 3.301432e+03 
6.056695e+01, 1.135351e+01, 2.402934e+01, 2.317433e+03 
6.875929e+01, 5.982859e+01, 2.625299e+01, 2.657481e+03 
7.629764e+01, 4.673055e+01, 2.509327e+01, 4.619990e+03 
7.905644e+01, 1.636480e+01, 2.583338e+01, 3.017100e+03 
9.579747e+01, 2.775584e+00, 2.604481e+01, 2.174670e+03 
4.880276e+01, 1.289018e+01, 2.777572e+01, 2.785644e+03 
5.877476e+01, 4.357980e+01, 2.773461e+01, 2.763384e+03 
7.946848e+01, 3.637322e+01, 2.647631e+01, 2.308026e+03 
5.116898e+01, 2.878591e+01, 2.708150e+01, 2.656639e+03 
5.414465e+01, 3.571488e+01, 2.742920e+01, 5.437460e+03 
6.481984e+01, 3.503300e+01, 2.584223e+01, 1.066141e+04 
7.008094e+01, 4.827755e+00, 2.597206e+01, 2.184362e+03 
7.004758e+01, 1.560938e+01, 2.619544e+01, 2.637041e+03 
6.967133e+01, 4.118779e+01, 2.732326e+01, 7.298935e+03 
7.258973e+01, 8.271429e+01, 2.712892e+01, 4.579118e+03 
8.043462e+01, 4.781457e+01, 2.682263e+01, 7.519560e+03 
6.430116e+00, 5.392505e+01, 2.885954e+01, 2.135042e+03 
4.881276e+01, 8.146331e+01, 2.885759e+01, 2.252410e+03 
5.127111e+01, 6.724099e+01, 2.867270e+01, 2.935867e+03 
5.537911e+01, 6.985805e+01, 2.856782e+01, 2.073564e+03 
5.952307e+01, 2.209182e+01, 2.848892e+01, 8.557202e+03 
5.930706e+01, 4.337246e+01, 2.898049e+01, 2.339577e+03 
7.933352e+01, 2.408099e+01, 2.954917e+01, 6.500647e+03 
8.000165e+01, 1.062670e+01, 2.926746e+01, 9.839612e+03 
8.680468e+00, 8.992719e+01, 3.127206e+01, 2.079709e+03 
3.396878e+01, 9.004611e+01, 3.043206e+01, 5.652802e+03 
5.037395e+01, 9.130460e+01, 2.967603e+01, 1.764000e+04 
5.116095e+01, 7.715525e+01, 2.951634e+01, 2.253093e+03 
5.742656e+01, 3.753411e+01, 2.907341e+01, 6.195217e+03 
7.023249e+01, 6.144452e+01, 3.026882e+01, 4.853238e+03 
7.161423e+01, 7.558524e+01, 3.008071e+01, 4.263817e+03 
7.335679e+01, 3.955949e+01, 2.948808e+01, 3.789738e+03 
7.717289e+01, 9.545112e+01, 2.996919e+01, 1.826971e+04 
7.996730e+01, 5.418602e+01, 2.982296e+01, 1.428980e+04 
9.144282e+01, 8.388676e+01, 3.030961e+01, 2.286059e+03 
2.887779e+01, 8.922624e+01, 3.137098e+01, 6.583686e+03 
5.683459e+01, 9.523424e+01, 3.259791e+01, 2.048286e+03 
8.125704e+01, 3.204862e+01, 3.151339e+01, 6.382342e+03 
8.793226e+01, 9.415463e+01, 3.075482e+01, 2.260201e+03 
1.891124e+01, 9.433417e+01, 3.194238e+01, 2.924957e+03 
3.878019e+01, 3.008761e+01, 3.218368e+01, 1.119938e+04 
5.402991e+01, 2.284793e+01, 3.283192e+01, 4.091762e+03 
7.280818e+01, 8.892117e+01, 3.221128e+01, 1.350863e+04 
9.459730e+00, 6.956588e+01, 3.498415e+01, 2.536293e+03 
1.924768e+01, 9.594914e+01, 3.271359e+01, 2.724898e+03 
3.701905e+01, 4.209839e+01, 3.475196e+01, 2.344512e+03 
4.455834e+01, 6.200572e+01, 3.301211e+01, 3.593740e+03 
5.163850e+01, 3.851575e+01, 3.231932e+01, 1.132795e+04 
7.351135e+01, 8.164550e+01, 3.181710e+01, 3.092515e+03 
8.362909e+01, 9.058334e+01, 3.226696e+01, 2.006137e+03 
9.812899e+01, 9.405201e+01, 3.550120e+01, 5.962074e+03 
1.788039e+01, 8.087238e+01, 3.469714e+01, 2.452743e+03 
1.907753e+01, 8.717413e+01, 3.335953e+01, 2.047596e+03 
5.795030e+01, 4.500896e+01, 3.373810e+01, 2.459418e+03 
7.088526e+01, 1.439564e+01, 3.532820e+01, 2.135665e+03 
7.166090e+01, 1.711983e+01, 3.446837e+01, 2.094739e+03 
9.166815e+01, 7.830450e+01, 3.449144e+01, 4.248830e+03 
5.989501e+00, 2.785097e+00, 3.477219e+01, 4.409480e+03 
5.890354e+00, 5.981104e+01, 3.575939e+01, 4.002124e+03 
7.580974e+01, 2.336892e+01, 3.531784e+01, 5.288861e+03 
3.460730e+00, 8.399404e+01, 3.552605e+01, 2.984775e+03 
1.002753e+01, 6.983397e+01, 3.688850e+01, 2.270355e+03 
2.465908e+01, 6.813722e+01, 3.668196e+01, 2.479267e+03 
3.348624e+01, 8.357783e+01, 3.607078e+01, 2.442475e+03 
3.847569e+01, 8.596321e+01, 3.621762e+01, 2.654547e+03 
4.318878e+01, 7.889577e+01, 3.595922e+01, 4.561511e+03 
4.932341e+01, 1.597617e+01, 3.585077e+01, 9.606680e+03 
5.445542e+01, 6.584614e+01, 3.816009e+01, 2.107911e+03 
5.967382e+01, 8.320485e+01, 3.550357e+01, 3.292904e+04 
2.827793e+01, 3.066164e+01, 3.682585e+01, 8.903460e+03 
2.685844e+01, 4.768135e+01, 3.726412e+01, 6.040776e+03 
3.094745e+01, 8.250146e+01, 3.645526e+01, 2.942452e+03 
3.051520e+01, 3.016683e+01, 3.684754e+01, 9.378053e+03 
3.961466e+01, 9.229229e+01, 3.720659e+01, 3.146961e+03 
4.126378e+01, 4.451652e+01, 3.696141e+01, 2.222484e+03 
5.159965e+01, 5.051477e+01, 3.611928e+01, 2.284117e+03 
5.344226e+01, 1.106309e+01, 3.724850e+01, 1.551643e+04 
6.834927e+01, 2.517570e+01, 3.625258e+01, 2.133342e+03 
7.177479e+01, 5.570859e+01, 3.721508e+01, 5.589437e+03 
7.630938e+01, 5.179007e+01, 3.702586e+01, 7.323271e+03 
6.196211e+00, 4.238656e+01, 3.824811e+01, 1.304934e+04 
1.287534e+01, 9.399442e+01, 3.799605e+01, 2.122837e+03 
2.039548e+01, 1.096476e+01, 3.749754e+01, 1.043120e+04 
3.226087e+01, 1.979925e+01, 3.843149e+01, 2.878797e+03 
4.046965e+01, 1.111693e+01, 3.773296e+01, 2.734801e+03 
3.974374e+01, 9.046079e+01, 3.721281e+01, 2.512907e+03 
4.240331e+01, 3.842709e+01, 3.857828e+01, 3.248330e+03 
4.472672e+01, 4.275004e+00, 3.879189e+01, 2.148964e+03 
5.055305e+01, 1.760224e+01, 3.667568e+01, 6.455656e+03 
5.895181e+01, 3.058982e+01, 3.805520e+01, 3.986033e+03 
5.921458e+01, 5.109344e+01, 3.845394e+01, 3.058400e+03 
7.068969e+01, 4.405813e+01, 3.930490e+01, 2.587054e+03 
7.019306e+01, 6.177868e+01, 3.841613e+01, 7.875850e+03 
9.799849e+01, 8.351944e+01, 3.755242e+01, 2.319499e+03 
9.589016e+00, 4.805461e+01, 3.892441e+01, 1.300215e+04 
1.187437e+01, 8.725845e+01, 3.903311e+01, 2.168762e+03 
1.210931e+01, 4.793024e+01, 4.006725e+01, 9.300731e+03 
1.739930e+01, 4.210418e+01, 4.025803e+01, 2.483867e+03 
3.778196e+01, 5.151489e+01, 3.876732e+01, 3.639848e+03 
4.238958e+01, 9.344043e+01, 3.807550e+01, 4.244931e+03 
5.174497e+01, 5.775668e+01, 3.882380e+01, 2.643908e+03 
6.180978e+01, 1.097104e+01, 3.968640e+01, 2.318047e+03 
8.205625e+01, 4.522184e+01, 4.025770e+01, 3.395176e+03 
8.184638e+01, 5.786320e+01, 3.979213e+01, 4.356654e+03 
8.336834e+01, 9.670856e+01, 3.920850e+01, 3.409033e+03 
5.118779e+00, 5.903334e+01, 3.857043e+01, 2.469800e+03 
1.572351e+01, 2.560120e+01, 4.044702e+01, 6.064744e+03 
1.894637e+01, 9.629487e+01, 3.984073e+01, 3.577488e+03 
4.910196e+01, 8.111507e+01, 4.040325e+01, 2.557663e+03 
5.517210e+01, 2.930748e+01, 3.911507e+01, 2.493331e+03 
6.878621e+01, 4.707240e+01, 4.011553e+01, 2.129254e+03 
7.702102e+01, 6.820038e+01, 3.968073e+01, 2.116417e+04 
9.234110e+01, 8.887205e+01, 3.945980e+01, 2.382043e+03 
9.338222e+01, 6.947200e+01, 3.991119e+01, 3.442458e+03 
9.542766e+01, 7.787666e+01, 3.955990e+01, 1.350914e+04 
9.746493e+00, 3.926703e+01, 4.098044e+01, 1.495924e+04 
1.955857e+01, 3.795181e+01, 4.178186e+01, 2.469344e+03 
3.135941e+01, 6.723194e+01, 4.081608e+01, 2.402575e+03 
3.261279e+01, 2.003866e+01, 3.949490e+01, 3.158763e+03 
4.598268e+01, 7.012973e+01, 4.087129e+01, 6.683627e+03 
5.184164e+01, 8.650571e+01, 4.012908e+01, 2.775398e+03 
7.375524e+01, 1.254195e+01, 4.066799e+01, 2.087489e+03 
7.591690e+01, 8.214588e+01, 4.211838e+01, 2.373075e+03 
8.380834e+01, 1.328230e+01, 4.047739e+01, 1.219354e+04 
8.937386e+01, 6.558243e+01, 4.118012e+01, 2.124363e+03 
9.857735e+01, 6.018292e+00, 4.056373e+01, 3.216294e+03 
8.481419e+00, 7.232438e+01, 4.164583e+01, 2.286849e+03 
1.432785e+01, 6.335877e+01, 4.169438e+01, 2.266317e+03 
5.929976e+01, 8.873336e+01, 4.280601e+01, 9.360419e+03 
6.137901e+01, 7.723391e+01, 4.185764e+01, 1.523428e+04 
6.436319e+01, 1.900689e+01, 4.215698e+01, 3.979027e+03 
6.399597e+01, 7.022191e+01, 4.305489e+01, 2.149434e+03 
7.067099e+01, 4.428564e+01, 4.116865e+01, 2.910690e+03 
7.081196e+01, 7.614856e+01, 4.205479e+01, 2.860187e+03 
7.277432e+01, 3.734574e+01, 4.145387e+01, 2.463362e+03 
7.679101e+01, 5.442396e+00, 4.178820e+01, 2.367918e+03 
2.665314e+01, 2.803481e+01, 4.366273e+01, 5.254301e+03 
3.158183e+01, 3.500374e+01, 4.279838e+01, 3.469469e+03 
3.615934e+01, 2.892022e+01, 4.258230e+01, 5.441037e+03 
5.097851e+01, 4.019233e+01, 4.536801e+01, 3.314342e+03 
5.555743e+01, 6.830550e+01, 4.282186e+01, 6.000534e+03 
5.952613e+01, 5.656042e+01, 4.353974e+01, 2.342517e+03 
9.634128e+01, 9.027061e+01, 4.243158e+01, 2.748226e+03 
6.647080e+00, 3.161048e+01, 4.540067e+01, 2.342826e+03 
3.164067e+01, 1.087122e+01, 4.366190e+01, 4.073351e+03 
3.814441e+01, 9.050194e+01, 4.303670e+01, 2.601761e+03 
3.284397e+00, 8.384348e+01, 4.595716e+01, 2.005833e+03 
8.390373e+00, 7.414170e+01, 4.396440e+01, 2.298371e+03 
1.315581e+01, 8.950099e+01, 4.463524e+01, 2.899284e+03 
1.652108e+01, 7.060793e+01, 4.542519e+01, 2.010439e+03 
1.987720e+01, 9.642546e+01, 4.495020e+01, 2.450021e+03 
5.343065e+01, 9.764605e+01, 4.476612e+01, 6.332701e+03 
5.473995e+01, 7.630370e+01, 4.500789e+01, 2.002424e+03 
6.308238e+01, 8.950286e+01, 4.522251e+01, 2.541620e+04 
7.809213e+01, 3.093284e+01, 4.489090e+01, 5.913441e+03 
8.896195e+01, 6.901362e+01, 4.451277e+01, 2.386009e+03 
9.045954e+01, 6.032159e+01, 4.522515e+01, 3.047858e+03 
1.979545e+01, 7.080070e+01, 4.680353e+01, 2.028697e+03 
2.932294e+01, 3.905046e+01, 4.637212e+01, 3.685548e+03 
8.274066e+01, 5.167129e+01, 4.603955e+01, 1.669327e+04 
8.669611e+01, 3.449865e+01, 4.696245e+01, 2.223495e+03 
8.918393e+01, 9.461615e+01, 4.564587e+01, 6.187289e+03 
9.100109e+01, 7.311285e+01, 4.725410e+01, 5.157380e+03 
1.857202e+01, 3.517121e+01, 4.795886e+01, 2.587369e+03 
2.665905e+01, 5.572068e+01, 4.776880e+01, 2.703002e+03 
3.924730e+01, 6.499788e+00, 4.830657e+01, 2.076181e+03 
3.992227e+01, 6.626584e+01, 4.759675e+01, 1.043105e+04 
4.198133e+01, 2.065442e+01, 4.686613e+01, 6.132682e+03 
5.954098e+01, 5.345125e+01, 4.546237e+01, 2.481792e+03 
6.575571e+01, 1.529167e+01, 4.595092e+01, 7.980908e+03 
6.781884e+01, 8.298126e+01, 4.718279e+01, 2.400782e+03 
7.576945e+01, 7.841879e+01, 4.591757e+01, 2.967046e+03 
7.803333e+01, 7.569968e+01, 4.640307e+01, 3.125332e+03 
8.312693e+01, 4.532888e+01, 4.703199e+01, 5.212646e+03 
8.829377e+01, 8.339832e+01, 4.767900e+01, 2.096650e+03 
1.302408e+01, 7.957160e+00, 4.953601e+01, 7.370802e+03 
3.122179e+01, 3.464464e+01, 4.667997e+01, 3.375440e+03 
3.932167e+01, 9.766118e+01, 4.795174e+01, 1.426288e+04 
6.684201e+01, 7.854519e+01, 4.964587e+01, 2.671933e+03 
9.701383e+01, 5.425005e+01, 4.945432e+01, 2.475895e+03 
8.250825e+00, 9.858777e+01, 4.951897e+01, 2.453920e+03 
1.490267e+01, 2.678247e+01, 4.955643e+01, 2.504140e+03 
1.865797e+01, 6.513283e+01, 4.901680e+01, 2.627543e+03 
3.397408e+01, 1.334408e+01, 5.005248e+01, 2.263578e+03 
3.682073e+01, 7.663321e+01, 4.961937e+01, 2.715629e+03 
3.960503e+01, 4.662484e+01, 4.937097e+01, 2.155093e+03 
4.616892e+01, 3.587666e+01, 4.867327e+01, 1.523569e+04 
4.692678e+01, 9.299446e+01, 4.885544e+01, 6.503411e+03 
4.833138e+01, 2.948080e+01, 4.818491e+01, 5.603550e+03 
5.200805e+01, 6.191106e+01, 4.956015e+01, 3.395124e+03 
7.899069e+01, 8.827618e+01, 4.861891e+01, 9.780514e+03 
8.001353e+01, 2.677237e+01, 4.979437e+01, 3.359082e+03 
8.771465e+01, 1.523846e+01, 4.844150e+01, 9.039700e+03 
9.139914e+01, 6.268589e+01, 4.890911e+01, 2.067625e+03 
6.883315e+00, 3.634455e+01, 5.053885e+01, 1.586251e+04 
1.637632e+01, 9.681060e+01, 5.100455e+01, 4.748544e+03 
5.139945e+01, 3.812962e+01, 4.920078e+01, 5.763971e+03 
7.401410e+01, 1.105519e+01, 5.099922e+01, 2.429871e+03 
9.001128e+01, 2.965734e+01, 5.033252e+01, 2.498354e+03 
9.189553e+01, 3.849287e+01, 4.970665e+01, 5.588935e+03 
9.291538e+01, 6.253947e+01, 4.970697e+01, 2.218074e+03 
1.802921e+01, 5.250558e+01, 5.073370e+01, 1.563946e+04 
2.504758e+01, 9.603788e+00, 5.203957e+01, 3.004180e+03 
2.751155e+01, 4.618278e+01, 5.171828e+01, 2.046034e+03 
3.876724e+01, 2.736897e+01, 4.898893e+01, 2.407745e+03 
4.935731e+01, 1.497719e+01, 5.099686e+01, 2.945872e+03 
5.572875e+01, 2.569643e+01, 5.016629e+01, 2.845738e+03 
5.689226e+01, 8.026111e+00, 5.135488e+01, 5.087979e+03 
7.315922e+01, 9.200419e+01, 5.058116e+01, 3.664144e+03 
8.014215e+01, 6.265741e+01, 5.048979e+01, 2.566958e+04 
9.440263e+01, 9.696295e+01, 5.069276e+01, 3.917835e+03 
7.007540e+00, 2.447997e+01, 5.402530e+01, 3.661338e+03 
9.327277e+00, 1.218608e+01, 5.176585e+01, 8.422309e+03 
1.140192e+01, 4.138880e+01, 5.332380e+01, 5.610793e+03 
1.876647e+01, 8.628675e+01, 5.376915e+01, 2.516635e+03 
3.083031e+01, 9.422281e+01, 5.170163e+01, 8.258038e+03 
4.089656e+01, 9.512090e+01, 5.116442e+01, 9.566180e+03 
5.953710e+01, 3.654699e+01, 5.205439e+01, 2.729091e+03 
6.090281e+01, 6.447787e+00, 5.225285e+01, 5.476157e+03 
6.467039e+01, 6.436736e+01, 5.164079e+01, 6.382569e+03 
6.631303e+01, 4.331593e+00, 5.204264e+01, 4.500871e+03 
8.094219e+01, 3.775198e+01, 5.228164e+01, 2.603198e+03 
8.512266e+01, 9.126226e+01, 5.128197e+01, 1.034595e+04 
8.650031e+01, 5.090513e+01, 5.173771e+01, 1.802054e+04 
9.562674e+01, 8.992732e+01, 5.241133e+01, 2.506708e+03 
5.828907e+00, 4.617045e+01, 5.432777e+01, 2.337647e+03 
8.851399e+00, 2.045931e+01, 5.296421e+01, 2.329128e+03 
1.309030e+01, 8.236257e+01, 5.366253e+01, 2.727569e+03 
1.404187e+01, 9.682104e+00, 5.303405e+01, 1.147248e+04 
1.847475e+01, 1.985858e+01, 5.340221e+01, 8.273657e+03 
4.362618e+01, 8.929614e+01, 5.287870e+01, 4.097580e+03 
5.948660e+01, 3.135340e+01, 5.233549e+01, 2.285381e+03 
5.933073e+01, 8.356139e+01, 5.345254e+01, 4.262445e+03 
8.057172e+01, 1.468834e+01, 5.368712e+01, 5.115204e+03 
8.145738e+01, 2.261208e+01, 5.273722e+01, 6.870197e+03 
9.019074e+01, 3.313555e+01, 5.222009e+01, 2.104460e+03 
8.256370e+00, 9.343902e+01, 5.376503e+01, 3.488308e+03 
2.938801e+01, 7.193047e+01, 5.494095e+01, 2.433536e+03 
3.947264e+01, 5.617927e+01, 5.451609e+01, 2.177209e+03 
5.275695e+01, 6.340522e+01, 5.514693e+01, 3.419568e+03 
6.670904e+01, 2.634285e+01, 5.443045e+01, 2.349952e+03 
7.810510e+01, 5.058647e+01, 5.602883e+01, 2.484814e+03 
9.162798e+01, 2.434453e+01, 5.464796e+01, 5.099684e+03 
9.137333e+01, 8.971164e+01, 5.425789e+01, 2.292653e+03 
9.347806e+01, 6.260083e+01, 5.252127e+01, 2.368250e+03 
2.583108e+01, 4.118640e+01, 5.417322e+01, 2.182061e+03 
6.133761e+01, 1.176095e+01, 5.522543e+01, 3.391146e+03 
6.579561e+01, 7.599116e+01, 5.494229e+01, 1.368446e+04 
6.901204e+01, 8.035050e+01, 5.441444e+01, 3.864802e+03 
7.372587e+01, 7.098014e+01, 5.488536e+01, 3.864309e+03 
7.607827e+01, 5.766564e+00, 5.497634e+01, 1.224044e+04 
9.526863e+00, 8.845983e+01, 5.649051e+01, 3.983823e+03 
1.456084e+01, 3.184542e+01, 5.656525e+01, 1.887924e+04 
1.882938e+01, 1.893016e+01, 5.467135e+01, 7.550783e+03 
2.071652e+01, 2.544821e+00, 5.565844e+01, 3.345492e+03 
2.953934e+01, 5.287659e+01, 5.545700e+01, 2.201884e+03 
3.921814e+01, 6.598455e+01, 5.561878e+01, 4.917163e+03 
4.362347e+01, 4.868974e+01, 5.633429e+01, 3.967538e+03 
5.477902e+01, 8.798459e+01, 5.606950e+01, 2.293549e+03 
6.167191e+01, 9.105207e+01, 5.569469e+01, 5.208995e+03 
