#x[px], y[px], z[px], A
6.848649e+00, 2.760376e+01, 2.435079e+00, 2.198366e+03 
5.356469e+01, 9.660704e+01, 3.144627e+00, 2.554835e+03 
6.377928e+01, 6.323136e+01, 3.657138e+00, 2.447325e+03 
6.627218e+01, 4.205373e+01, 3.872543e+00, 2.110771e+03 
6.993012e+01, 6.678454e+00, 3.528128e+00, 2.957210e+03 
7.987219e+01, 7.588134e+01, 2.851356e+00, 7.106020e+03 
6.430766e+01, 3.019099e+01, 3.893916e+00, 2.143087e+03 
8.083380e+01, 3.494842e+01, 3.692279e+00, 5.620307e+03 
8.055512e+01, 8.487646e+01, 3.200617e+00, 2.073048e+04 
7.134157e+00, 9.227567e+01, 4.720056e+00, 2.012466e+03 
6.098607e+01, 2.183145e+01, 5.614143e+00, 2.603973e+03 
6.558658e+01, 2.883928e+00, 4.172612e+00, 4.596465e+03 
6.799020e+01, 8.945869e+01, 4.652416e+00, 3.336038e+03 
7.810257e+01, 6.845531e+01, 4.172445e+00, 4.656676e+03 
8.679792e+01, 3.454963e+01, 4.831946e+00, 5.830342e+03 
8.875838e+01, 7.556534e+01, 2.090373e+00, 4.358484e+03 
9.383257e+01, 2.817619e+00, 4.978172e+00, 3.607663e+03 
9.611463e+01, 1.093118e+01, 5.216213e+00, 8.146543e+03 
7.305970e+01, 1.689420e+01, 6.604939e+00, 2.270127e+03 
8.186934e+01, 5.309601e+01, 5.642908e+00, 1.272327e+04 
1.073859e+01, 5.189701e+00, 6.286137e+00, 2.133556e+03 
5.306939e+01, 9.675025e+01, 4.721445e+00, 2.807614e+03 
6.089689e+01, 9.075705e+01, 7.397649e+00, 6.103982e+03 
6.445168e+01, 6.535342e+01, 6.564054e+00, 3.340437e+03 
7.729067e+01, 3.776944e+00, 6.575376e+00, 2.182019e+03 
7.841055e+01, 4.279709e+01, 6.933459e+00, 2.541719e+03 
8.636075e+01, 4.750341e+01, 6.384863e+00, 1.294921e+04 
8.119362e+01, 7.947859e+01, 7.988688e+00, 1.125676e+04 
8.623075e+01, 6.741818e+00, 7.081656e+00, 2.354960e+03 
