#x[px], y[px], z[px], A
9.149400e+01, 1.775927e+01, 5.321043e+00, 1.685873e+04 
7.398851e+01, 9.304604e+01, 7.637764e+00, 1.292036e+04 
8.762778e+01, 2.890653e+01, 8.950059e+00, 1.363218e+04 
7.265279e+01, 8.271352e+01, 1.393112e+01, 1.357718e+04 
7.544681e+01, 7.162504e+01, 1.578072e+01, 1.068267e+04 
5.209510e+01, 9.877372e+00, 1.758121e+01, 1.211243e+04 
5.300265e+01, 3.333268e+01, 1.851646e+01, 2.649194e+04 
5.820590e+01, 3.322477e+01, 1.901845e+01, 1.156922e+04 
8.658872e+01, 9.273202e+01, 1.958287e+01, 1.015934e+04 
7.566273e+01, 9.863097e+00, 2.300679e+01, 1.012311e+04 
7.834384e+01, 6.118144e+01, 2.303559e+01, 1.152271e+04 
5.178232e+01, 4.247285e+01, 2.709568e+01, 1.212321e+04 
3.411835e+01, 8.579693e+01, 2.787533e+01, 1.132286e+04 
5.099872e+01, 1.531176e+01, 3.149965e+01, 1.063022e+04 
7.596216e+01, 5.552257e+01, 3.290959e+01, 1.012440e+04 
6.450431e+01, 8.120898e+01, 3.346628e+01, 2.635036e+04 
8.402101e+01, 2.211393e+01, 3.610212e+01, 1.359645e+04 
8.350317e+01, 8.843799e+01, 3.831394e+01, 1.170000e+04 
6.240451e+01, 9.798101e+01, 3.979208e+01, 1.107901e+04 
2.740669e+01, 3.005064e+00, 3.981888e+01, 1.533746e+04 
8.093411e+01, 7.141534e+01, 4.165494e+01, 1.236738e+04 
4.087701e+01, 6.766932e+01, 4.485026e+01, 1.123925e+04 
8.454356e+01, 5.499843e+01, 4.387505e+01, 1.165672e+04 
1.362113e+01, 8.697133e+00, 4.498631e+01, 1.006337e+04 
5.277126e+01, 2.823245e+01, 4.472686e+01, 2.016128e+04 
5.879499e+01, 2.852884e+01, 4.525427e+01, 1.021949e+04 
1.467910e+01, 5.399224e+01, 4.609531e+01, 1.024466e+04 
4.415258e+01, 9.375511e+01, 4.592821e+01, 1.046429e+04 
5.906799e+00, 3.922114e+01, 4.855602e+01, 1.405170e+04 
9.550823e+01, 1.334768e+01, 5.195546e+01, 1.148433e+04 
3.541813e+01, 2.418677e+01, 5.336057e+01, 1.071310e+04 
2.875752e+01, 8.825959e+01, 5.494011e+01, 1.037135e+04 
3.763082e+01, 1.161868e+01, 5.522944e+01, 1.605458e+04 
5.272947e+01, 4.846995e+00, 5.550642e+01, 1.111800e+04 
3.127348e+01, 4.539614e+00, 5.619987e+01, 1.052764e+04 
3.301346e+00, 6.401520e+01, 5.967521e+01, 1.162767e+04 
8.551504e+00, 7.011316e+01, 5.974146e+01, 1.117844e+04 
9.451021e+00, 2.016650e+01, 6.113532e+01, 1.300609e+04 
1.470830e+01, 3.479745e+00, 6.269749e+01, 1.009088e+04 
