#x[px], y[px], z[px], A
8.053550e+01, 7.607589e+01, 2.261803e+00, 1.030656e+04 
8.164333e+01, 5.384475e+01, 3.361299e+00, 1.411919e+04 
7.819176e+01, 6.672233e+01, 5.602075e+00, 1.087764e+04 
8.672307e+01, 3.502945e+01, 4.789294e+00, 1.721549e+04 
7.056038e+01, 9.127521e+01, 9.221878e+00, 1.059891e+04 
7.989632e+01, 9.289299e+01, 9.071269e+00, 1.711432e+04 
7.583578e+01, 7.963332e+01, 1.225885e+01, 1.093022e+04 
5.846873e+01, 9.538030e+01, 1.222991e+01, 1.102897e+04 
7.520316e+01, 6.946810e+01, 1.794204e+01, 1.696715e+04 
6.809275e+01, 8.716921e+01, 2.024453e+01, 2.369133e+04 
5.876452e+01, 2.570409e+01, 2.113680e+01, 1.009404e+04 
5.201576e+01, 1.271017e+01, 2.195395e+01, 1.106123e+04 
5.464411e+01, 3.172379e+01, 2.254903e+01, 2.182347e+04 
5.741259e+01, 2.036053e+01, 2.406733e+01, 1.137314e+04 
5.047293e+01, 2.978048e+01, 2.822907e+01, 1.214736e+04 
7.322917e+01, 9.733964e+01, 2.799775e+01, 1.055026e+04 
7.750832e+01, 2.846527e+01, 2.881228e+01, 1.530885e+04 
4.717765e+01, 6.939162e+01, 3.017241e+01, 1.104702e+04 
2.216583e+01, 4.171479e+01, 3.786972e+01, 1.103337e+04 
6.487373e+01, 7.783545e+01, 3.774212e+01, 1.590008e+04 
8.321884e+01, 1.978970e+01, 3.782056e+01, 1.204858e+04 
7.204691e+01, 4.530657e+01, 3.880711e+01, 1.351496e+04 
5.654480e+01, 9.062470e+01, 4.001614e+01, 1.383342e+04 
5.992326e+01, 9.373138e+01, 4.260090e+01, 1.121889e+04 
8.255899e+01, 6.660408e+01, 4.251937e+01, 1.124322e+04 
4.932717e+01, 2.052514e+01, 4.527118e+01, 1.064327e+04 
7.671974e+01, 9.579224e+00, 4.362050e+01, 1.242422e+04 
6.093680e+01, 8.045897e+01, 4.461503e+01, 1.027558e+04 
8.266633e+01, 6.839228e+01, 4.334714e+01, 1.303070e+04 
6.940240e+01, 9.439082e+01, 4.550904e+01, 1.096070e+04 
5.577193e+01, 1.073560e+01, 4.909935e+01, 1.035173e+04 
8.277571e+01, 2.833293e+01, 5.055510e+01, 1.037958e+04 
1.371800e+01, 4.027108e+01, 5.174859e+01, 2.494267e+04 
4.484262e+01, 4.242937e+01, 5.266277e+01, 1.252719e+04 
5.370346e+01, 8.186963e+01, 5.329606e+01, 1.023620e+04 
2.025812e+01, 2.117441e+01, 5.472773e+01, 1.286503e+04 
4.125557e+00, 8.526957e+01, 5.677367e+01, 1.220476e+04 
4.409397e+01, 8.155841e+01, 5.677124e+01, 1.179359e+04 
7.618538e+01, 3.081380e+01, 5.968137e+01, 1.194087e+04 
2.228017e+01, 6.901435e+01, 5.959946e+01, 1.009608e+04 
1.337704e+01, 2.907170e+01, 6.101041e+01, 1.341688e+04 
7.939468e+00, 2.008514e+01, 6.405113e+01, 1.430679e+04 
