#x[px], y[px], z[px], A
7.425576e+01, 8.421006e+01, 6.651947e+00, -3.766586e+03 
7.449906e+01, 7.106516e+01, 4.696732e+00, 3.412081e+03 
7.796946e+01, 9.167581e+01, 2.714833e+00, -3.989545e+03 
8.640827e+01, 8.632769e+01, 4.038050e+00, 1.189918e+02 
7.125910e+01, 3.411954e+00, 5.054036e+00, 6.472782e+03 
8.369277e+01, 4.190190e+00, 4.749339e+00, 4.014711e+03 
8.887850e+01, 9.917779e+01, 3.942398e+00, 4.067328e+04 
8.612534e+01, 9.141705e+01, 5.119904e+00, 3.948812e+04 
8.998997e+01, 3.429369e+01, 6.423793e+00, 1.481187e+04 
9.725075e+01, 1.895220e+01, 6.269074e+00, 9.196775e+03 
9.700335e+01, 8.785392e+00, 7.450340e+00, 7.295150e+03 
5.781766e+01, 9.001003e+01, 8.306120e+00, 2.110979e+04 
8.386357e+01, 7.792482e+01, 9.650606e+00, 3.583930e+04 
8.063323e+01, 6.132467e+01, 9.541432e+00, 8.612912e+03 
7.086952e+01, 9.550720e+01, 1.117321e+01, 1.891518e+03 
7.768715e+01, 8.243367e+01, 1.134785e+01, 5.083785e+04 
7.951478e+01, 9.772612e+01, 1.253307e+01, 1.065351e+04 
6.534026e+01, 3.060402e+01, 1.452015e+01, 1.806040e+03 
7.615892e+01, 6.870288e+01, 1.652577e+01, -9.719135e+02 
7.633494e+01, 8.586914e+01, 1.288752e+01, 6.556977e+03 
8.154311e+01, 6.068105e+01, 1.319858e+01, 2.219169e+04 
7.964642e+01, 8.857708e+01, 1.504167e+01, 1.553186e+04 
6.622598e+01, 2.375952e+01, 1.668998e+01, -5.139921e+03 
7.828324e+01, 7.729190e+01, 1.656597e+01, 3.041231e+04 
4.787711e+01, 2.900168e+01, 1.740759e+01, 7.359951e+03 
7.455144e+01, 5.496204e+01, 1.733770e+01, -6.115371e+02 
6.048587e+01, 2.993978e+01, 1.794658e+01, 9.933707e+03 
6.282120e+01, 9.287012e+01, 1.829191e+01, -7.538341e+02 
7.351262e+01, 7.582496e+01, 1.879596e+01, 9.007047e+03 
5.310662e+01, 1.190808e+00, 2.043372e+01, 5.516924e+03 
7.975372e+01, 4.473260e+01, 2.022803e+01, 7.103992e+03 
7.880813e+01, 6.586168e+01, 1.989675e+01, 5.668686e+04 
8.441713e+01, 1.442700e+01, 2.003886e+01, 1.825790e+04 
7.298725e+00, 2.157162e+00, 2.231367e+01, 7.238107e+03 
6.069121e+01, 9.102429e+01, 2.441404e+01, 1.008256e+04 
7.995864e+01, 4.385561e+01, 2.330224e+01, 1.824953e+04 
6.119357e+01, 3.232366e+01, 2.433176e+01, -2.674892e+03 
7.115499e+01, 8.298562e+01, 2.466364e+01, -2.827019e+03 
8.812241e+01, 7.804071e+00, 2.453638e+01, 1.235252e+04 
6.453389e+01, 3.046288e+01, 2.592844e+01, 5.150499e+03 
6.839661e+01, 4.572267e+01, 2.633186e+01, 4.034018e+03 
8.053109e+01, 4.948075e+01, 2.681834e+01, 8.376548e+03 
5.423085e+01, 2.401756e+01, 2.827522e+01, 8.409324e+03 
3.212562e+01, 9.132305e+01, 2.984124e+01, -1.484502e+03 
5.658085e+01, 3.831066e+01, 2.914557e+01, 9.330265e+03 
5.607936e+01, 4.119364e+01, 2.890674e+01, 1.005772e+04 
5.811890e+01, 5.802971e+01, 2.907117e+01, 5.554116e+03 
7.035703e+01, 4.103878e+01, 2.884810e+01, 1.416210e+04 
7.974380e+01, 5.790909e+00, 2.847778e+01, 9.418786e+03 
7.999044e+01, 5.461791e+01, 2.938149e+01, 1.801469e+04 
4.790649e+01, 8.875967e+01, 3.033197e+01, 6.889321e+03 
7.576149e+01, 9.832863e+01, 3.008435e+01, 1.362837e+04 
8.015476e+01, 1.207123e+01, 2.945472e+01, 1.233495e+04 
7.906557e+01, 3.220201e+01, 3.015971e+01, 7.391201e+03 
5.189423e+01, 6.967171e+01, 3.083624e+01, -2.773924e+03 
2.998623e+01, 9.114609e+01, 3.113025e+01, -4.472069e+02 
6.377243e+01, 3.483908e+01, 3.071999e+01, -5.318049e+03 
7.314062e+01, 8.841959e+01, 3.209757e+01, 2.991046e+04 
7.897340e+01, 2.240329e+01, 3.169061e+01, 8.593634e+03 
6.118414e+00, 4.880471e+01, 3.384315e+01, 5.862714e+03 
4.676327e+01, 3.543915e+01, 3.249772e+01, 8.694953e+03 
6.172714e+01, 8.483763e+01, 3.400809e+01, -1.202346e+03 
3.464928e+00, 3.362141e+00, 3.320761e+01, 7.344920e+03 
4.372512e+01, 4.149593e+01, 3.400634e+01, -7.136071e+02 
9.694701e+01, 9.180729e+01, 3.513986e+01, 3.300061e+04 
1.012987e+00, 7.019788e+01, 3.497208e+01, 2.868572e+03 
5.608075e+01, 1.248445e+01, 3.679792e+01, 3.352581e+03 
5.699669e+01, 8.413324e+01, 3.472754e+01, 6.142812e+04 
1.368012e+01, 7.397606e+01, 3.654758e+01, 4.481143e+03 
4.771976e+01, 1.445909e+01, 3.658044e+01, 1.067729e+03 
7.551198e+01, 8.053544e+01, 3.550576e+01, -2.554321e+03 
3.544666e+00, 4.183129e+01, 3.781605e+01, -2.226790e+03 
2.433914e+01, 9.650397e+00, 3.702243e+01, 8.230089e+03 
7.494825e+01, 5.318141e+01, 3.744842e+01, 5.396272e+03 
7.050035e+01, 5.737640e+01, 3.735396e+01, 4.678637e+03 
1.368587e+01, 7.456540e+01, 3.814074e+01, 7.273283e+03 
4.317168e+01, 7.049652e+01, 3.916364e+01, 5.372832e+03 
5.245841e+01, 9.549212e+00, 3.851059e+01, 5.244304e+03 
4.048379e+00, 5.067386e+01, 3.959161e+01, 9.060377e+03 
9.536710e+00, 4.083767e+01, 3.977300e+01, 6.770906e+03 
4.241117e+01, 6.394470e+00, 3.975602e+01, 5.061078e+03 
7.634273e+01, 6.738970e+01, 4.024131e+01, 1.310340e+04 
8.295331e+01, 1.202118e+01, 3.936186e+01, 6.600814e+03 
6.009475e+01, 8.008806e+01, 4.066384e+01, 9.133108e+03 
9.487697e+01, 7.773965e+01, 4.067670e+01, 3.140231e+04 
8.679988e+00, 2.284356e+01, 4.346250e+01, 8.734582e+03 
5.524124e+01, 7.048191e+01, 4.256294e+01, -5.353160e+02 
2.905555e+01, 1.337609e+01, 4.357148e+01, -5.331096e+03 
6.549996e+01, 1.549139e+01, 4.486211e+01, 3.305159e+03 
8.191455e+01, 5.130502e+01, 4.475070e+01, 1.298870e+04 
5.133237e+01, 9.531014e+01, 4.480307e+01, 9.165920e+03 
6.201314e+01, 8.989610e+01, 4.486305e+01, 1.849356e+04 
7.706196e+01, 7.502695e+01, 4.596030e+01, 7.078179e+03 
7.685854e+01, 2.991890e+01, 4.508788e+01, 4.697728e+04 
9.105936e+01, 7.252977e+01, 4.719036e+01, -1.251729e+03 
2.929354e+01, 4.229708e+00, 4.613503e+01, 7.374575e+03 
2.838200e+01, 3.069773e+01, 4.528992e+01, -1.183289e+03 
7.663113e+01, 6.936792e+01, 4.525643e+01, 3.267169e+04 
7.730658e+01, 8.737477e+01, 4.672722e+01, 6.815886e+03 
3.973973e+01, 9.726704e+01, 4.817630e+01, 4.244095e+04 
4.654646e+01, 3.680672e+01, 4.726876e+01, 7.008742e+03 
4.670237e+01, 3.702828e+01, 4.795773e+01, 6.283824e+03 
5.075185e+01, 3.802251e+01, 4.843372e+01, -3.623811e+03 
3.133760e+01, 9.578417e+01, 4.908270e+01, -4.053123e+03 
3.919175e+01, 6.735752e+01, 4.889109e+01, 6.957570e+04 
4.566114e+01, 9.331888e+01, 4.910279e+01, 5.707982e+03 
8.396417e+01, 4.607576e+01, 4.839490e+01, -1.260395e+03 
8.178230e+00, 3.500812e+01, 5.076856e+01, 1.186902e+04 
1.728778e+01, 5.176389e+01, 5.136626e+01, 1.013845e+04 
8.031282e+01, 1.427080e+01, 5.082853e+01, -7.901312e+02 
7.978466e+01, 6.143105e+01, 5.056622e+01, 2.670710e+04 
9.182257e+01, 3.923962e+01, 5.070266e+01, 4.771258e+03 
1.105190e+01, 8.586099e+01, 5.271856e+01, 9.294757e+03 
8.292111e+01, 9.092357e+01, 5.152635e+01, 9.945282e+03 
1.061757e+01, 1.209691e+01, 5.246249e+01, 8.536430e+03 
1.375173e+01, 8.478436e+00, 5.279043e+01, 1.517274e+04 
1.800348e+01, 1.967422e+01, 5.301927e+01, 1.967831e+04 
4.413800e+01, 8.821260e+01, 5.284032e+01, 4.676294e+03 
5.125314e+01, 7.937355e+01, 5.335102e+01, 2.135426e+04 
5.930743e+01, 8.616754e+01, 5.299992e+01, 3.065351e+03 
6.142378e+01, 7.879246e+00, 5.339419e+01, 8.382082e+03 
8.044037e+01, 8.524758e+01, 5.235490e+01, 2.286008e+04 
2.295145e+01, 9.153062e+01, 5.419429e+01, 2.867917e+04 
6.810092e+01, 7.820369e+01, 5.412306e+01, 1.494391e+04 
7.678515e+01, 5.145670e+00, 5.468001e+01, 1.775339e+04 
7.921883e+01, 4.774484e+01, 5.424049e+01, 2.669609e+04 
8.078858e+01, 2.104817e+01, 5.313109e+01, 4.834273e+03 
8.796817e+01, 5.019139e+01, 5.341422e+01, 8.478712e+03 
3.962618e+01, 6.730956e+01, 5.416812e+01, 1.120803e+04 
2.007132e+01, 3.857595e+01, 5.595177e+01, 5.027685e+03 
2.085912e+01, 1.550756e+01, 5.564089e+01, 9.425418e+03 
6.405304e+01, 7.463590e+01, 5.592353e+01, 1.817334e+04 
4.357133e+00, 2.525370e+01, 5.672400e+01, 9.892846e+03 
1.297967e+01, 3.148390e+01, 5.653996e+01, 1.830242e+04 
1.981348e+01, 3.916022e+01, 5.698073e+01, 9.189839e+03 
2.749953e+01, 1.115985e+01, 5.656986e+01, -4.372618e+03 
6.161009e+01, 6.821318e+00, 5.648725e+01, 8.937816e+03 
1.970770e+01, 3.850696e+01, 5.738386e+01, 1.203070e+04 
3.051403e+01, 9.187904e+01, 5.789792e+01, 4.235432e+04 
3.615142e+01, 3.807270e+01, 5.825978e+01, 7.442724e+03 
4.535623e+01, 1.858004e+01, 5.828035e+01, 6.907864e+03 
5.931446e+01, 7.502935e+01, 5.708713e+01, 2.163263e+04 
6.926210e+01, 5.297812e+01, 5.810897e+01, 5.550459e+03 
7.930071e+01, 2.714686e+01, 5.754095e+01, 2.203270e+04 
2.496717e+00, 5.822860e+01, 5.973548e+01, 1.293590e+04 
4.944589e+01, 2.019595e+00, 5.921834e+01, 2.787678e+04 
9.362233e+01, 7.693797e+01, 5.827480e+01, 1.012424e+04 
9.671197e+01, 5.276307e+01, 5.883778e+01, 1.835105e+04 
1.424082e+01, 8.533907e+01, 5.953251e+01, 1.898834e+04 
1.657862e+01, 9.467007e+01, 5.936683e+01, 1.475601e+04 
3.012108e+01, 8.348070e+01, 5.997784e+01, -2.918826e+02 
3.253487e+01, 1.968465e+01, 5.974067e+01, -5.259572e+01 
4.375864e+01, 5.050119e+00, 5.957501e+01, 2.492923e+04 
6.723611e+01, 5.851018e+01, 5.966170e+01, 2.832072e+04 
8.155365e+01, 1.504778e+01, 6.079435e+01, 1.466542e+03 
7.021881e+00, 5.927985e+01, 6.053231e+01, -3.576123e+03 
9.357406e+00, 2.369491e+01, 6.095915e+01, 1.204395e+04 
2.553702e+01, 6.528730e+01, 6.065897e+01, -4.682399e+02 
4.653881e+01, 9.261408e+00, 6.087041e+01, 1.000909e+04 
