#x[px], y[px], z[px], A
5.855253e+01, 8.067308e+01, 2.871450e+00, 6.010109e+03 
8.755642e+01, 3.423905e+01, 2.717571e+00, 3.852919e+04 
8.656323e+01, 7.433002e+01, 2.871238e+00, 2.942935e+03 
1.035279e+01, 8.623640e+01, 3.528003e+00, 4.691467e+03 
4.887319e+01, 9.166831e+01, 4.729069e+00, 1.029048e+04 
8.583557e+01, 5.009894e+01, 2.940984e+00, -2.208867e+03 
8.836383e+01, 9.138740e+01, 2.626998e+00, -4.643591e+03 
9.486313e+01, 8.083086e+00, 4.057566e+00, 3.411124e+03 
8.061377e+01, 3.371484e+01, 4.871700e+00, 4.805574e+03 
8.260169e+01, 2.572263e+01, 6.396316e+00, 1.346032e+03 
5.467976e+01, 8.491011e+01, 5.964540e+00, -7.450362e+02 
5.427675e+01, 1.020832e+01, 4.464136e+00, -1.554592e+03 
6.302965e+01, 8.987049e+01, 6.133816e+00, 8.453138e+03 
6.403249e+01, 6.516401e+01, 7.816832e+00, 3.120885e+03 
7.072051e+01, 6.410895e+01, 6.224928e+00, -2.533690e+02 
7.777671e+01, 6.603778e+01, 6.059234e+00, 2.389798e+04 
8.775644e+01, 3.417557e+01, 4.121112e+00, 1.262750e+03 
9.458444e+01, 1.145726e+01, 6.361406e+00, 9.552291e+03 
3.624874e+01, 9.192025e+01, 6.374336e+00, 3.588965e+03 
6.027985e+01, 2.653298e+01, 6.752598e+00, 3.870457e+03 
6.592450e+01, 3.380568e+01, 8.954018e+00, 6.340997e+03 
6.471759e+01, 5.834548e+01, 9.076024e+00, 1.105145e+04 
7.470104e+01, 2.484025e+01, 8.761798e+00, -1.978040e+03 
7.407939e+01, 9.158921e+01, 7.532609e+00, -2.043865e+02 
7.284142e+01, 2.009439e+01, 9.805238e+00, 1.070343e+04 
7.767371e+01, 4.227024e+01, 8.366662e+00, 3.379186e+03 
8.139556e+01, 8.310369e+01, 7.221334e+00, 1.148395e+04 
8.094557e+01, 7.382918e+01, 7.529888e+00, -5.004622e+03 
8.227091e+01, 1.606580e+01, 7.992291e+00, -6.518334e+02 
9.510890e+01, 8.462219e+01, 7.559532e+00, 7.519396e+03 
4.784420e+01, 9.255744e+01, 8.800513e+00, 7.589575e+03 
6.131953e+01, 2.190927e+01, 9.255059e+00, -1.057480e+03 
6.345092e+01, 7.492692e+01, 8.695785e+00, 7.222406e+03 
8.129995e+01, 3.415135e+01, 7.762380e+00, 8.583041e+03 
8.068549e+01, 9.506360e+01, 9.119269e+00, 6.195732e+03 
8.771788e+01, 8.291336e+01, 9.080103e+00, 1.565548e+04 
9.061686e+01, 2.170005e+01, 8.983508e+00, 9.169484e+03 
6.553135e+01, 8.504439e+01, 1.016463e+01, 9.989186e+03 
6.840813e+01, 1.989267e+01, 1.025930e+01, -1.785508e+03 
8.370910e+01, 7.125412e+01, 9.616351e+00, 7.000960e+03 
8.572782e+01, 1.220624e+01, 1.029496e+01, -1.780402e+03 
9.771215e+01, 9.163863e+01, 1.071577e+01, -1.531798e+03 
6.044553e+01, 2.558440e+00, 1.054937e+01, 3.732977e+03 
5.826468e+01, 9.043477e+01, 1.050988e+01, 6.269886e+03 
7.903952e+01, 5.281989e+01, 1.032440e+01, 3.462362e+03 
8.057053e+01, 5.679805e+01, 1.077042e+01, 5.378557e+03 
6.636299e+01, 4.826288e+01, 1.187166e+01, 5.939895e+03 
6.751705e+01, 3.186395e+01, 1.204595e+01, -2.049449e+03 
8.673885e+01, 9.200772e+01, 1.098640e+01, 6.867052e+03 
2.664876e+01, 7.961442e+01, 1.510696e+01, 4.042696e+02 
4.521568e+01, 2.575900e+01, 1.345829e+01, 1.473379e+04 
6.833480e+01, 3.797329e+01, 1.276200e+01, 3.499716e+03 
5.182549e+01, 2.576437e+00, 1.651461e+01, 4.799205e+03 
6.477555e+01, 6.533255e+01, 1.257065e+01, -2.375320e+02 
9.250358e+01, 6.025111e+00, 1.356824e+01, -3.044675e+03 
5.471151e+01, 9.648817e+01, 1.552690e+01, -3.077793e+03 
5.800991e+01, 8.416935e+01, 1.517657e+01, 7.951217e+03 
6.445523e+01, 9.664159e+01, 1.458656e+01, 3.907298e+03 
7.962225e+01, 6.060566e+01, 1.508483e+01, 4.386050e+03 
9.410857e+01, 9.387023e+01, 1.589114e+01, -2.924310e+03 
5.413196e+01, 4.837882e+01, 1.549231e+01, 4.382148e+02 
7.412534e+01, 7.936223e+01, 1.611521e+01, 7.458689e+03 
3.962759e+01, 9.892636e+01, 1.698374e+01, 5.231665e+03 
6.695094e+01, 3.192676e+01, 1.503969e+01, -6.757845e+02 
8.052716e+01, 2.384776e+01, 1.783365e+01, 7.790711e+03 
8.136419e+01, 8.817865e+01, 1.641931e+01, -8.244198e+02 
8.351171e+01, 2.617961e+01, 1.760676e+01, -3.986767e+02 
8.517700e+00, 9.653684e+01, 1.784795e+01, 5.385277e+03 
4.686270e+01, 2.568350e+01, 1.809140e+01, 4.588483e+03 
6.689478e+01, 7.305946e+01, 1.879377e+01, 9.800007e+03 
7.560306e+01, 6.844092e+01, 1.765099e+01, 2.794988e+04 
8.685801e+01, 1.020190e+01, 1.944185e+01, 5.541978e+03 
