#x[px], y[px], z[px], A
4.207789e+00, 6.779943e+00, 2.735075e+00, 4.195721e+03 
4.674584e+01, 8.901329e+01, 2.776966e+00, 1.065541e+04 
5.665169e+01, 1.341263e+01, 3.036201e+00, -1.932710e+02 
5.797238e+01, 2.469692e+01, 3.995718e+00, -6.927732e+02 
7.155527e+01, 1.339127e+01, 2.576962e+00, 3.743881e+03 
7.667357e+01, 4.324154e+01, 2.768033e+00, -1.897487e+03 
7.726866e+01, 5.174139e+01, 2.535523e+00, -9.070502e+02 
8.490795e+01, 8.810650e+01, 3.224977e+00, 9.481976e+02 
8.538848e+01, 9.230338e+01, 2.830120e+00, 1.447414e+04 
9.615792e+01, 5.276290e+01, 2.679970e+00, 7.745527e+03 
7.150040e+00, 9.894861e+01, 3.325860e+00, -3.320251e+03 
4.649218e+01, 9.812780e+01, 4.099081e+00, 6.547898e+03 
6.864594e+01, 3.898304e+01, 4.181170e+00, 2.016433e+03 
7.887404e+01, 6.600384e+01, 4.189914e+00, 3.865077e+03 
7.860135e+01, 8.284971e+01, 4.060021e+00, 5.004008e+03 
5.433650e+01, 9.570741e+01, 5.449534e+00, -5.829236e+03 
6.307049e+01, 6.822286e+01, 5.969844e+00, -3.026867e+03 
6.456910e+01, 6.014067e+01, 4.911841e+00, 6.862599e+03 
7.121266e+01, 6.204303e+01, 3.736448e+00, 1.450630e+04 
7.806837e+01, 3.859795e+01, 5.186569e+00, -1.285557e+03 
8.593822e+01, 4.716197e+01, 4.748477e+00, 1.675705e+04 
8.701791e+01, 3.427933e+01, 5.589703e+00, 1.862460e+04 
9.333491e+01, 1.830750e+01, 5.334257e+00, 2.954004e+04 
6.163302e+01, 9.606323e+00, 6.607603e+00, 1.158650e+02 
7.146962e+01, 8.047506e+01, 6.014391e+00, -6.716791e+03 
8.699685e+01, 3.421897e+01, 6.080063e+00, 2.225067e+04 
9.633209e+01, 7.745291e+00, 7.457187e+00, 1.741865e+04 
9.628691e+01, 7.800708e+00, 7.200426e+00, 1.674717e+04 
5.895146e+01, 9.117827e+01, 7.168513e+00, 7.125396e+03 
6.085586e+01, 2.344693e+01, 8.685497e+00, -6.791578e+02 
6.461271e+01, 3.036155e+01, 7.696989e+00, 7.643980e+03 
7.534537e+01, 6.348838e+00, 7.057963e+00, 1.443615e+03 
8.134240e+01, 3.317651e+01, 6.903784e+00, -6.719193e+03 
8.196710e+01, 5.192203e+01, 6.646761e+00, 1.097366e+04 
9.599897e+01, 7.094735e+01, 6.626507e+00, -1.354822e+03 
6.426386e+01, 9.319685e+01, 8.714062e+00, 7.006448e+03 
7.704791e+01, 9.166223e+01, 7.990029e+00, -1.812869e+03 
8.712323e+01, 7.166403e+01, 7.895084e+00, 7.339720e+03 
9.473748e+01, 9.677350e+01, 6.631288e+00, -1.014923e+03 
6.888388e+01, 8.275815e+01, 9.140867e+00, 1.110182e+04 
6.804816e+01, 3.761616e+00, 6.878274e+00, -8.196452e+02 
7.695863e+01, 1.732399e+01, 8.979240e+00, 5.122327e+03 
7.956638e+01, 6.140492e+01, 9.479367e+00, 1.937109e+04 
8.093582e+01, 7.729047e+01, 8.598588e+00, 1.317811e+04 
8.695580e+01, 3.418164e+01, 7.302350e+00, 2.664673e+04 
9.645902e+01, 7.924986e+00, 8.371137e+00, 1.750235e+04 
2.099239e+01, 2.180394e+01, 9.338659e+00, 4.687643e+03 
6.281838e+01, 2.504976e+01, 1.131975e+01, 1.297177e+04 
6.874039e+01, 4.634224e+01, 1.034199e+01, -1.735684e+03 
6.644947e+01, 4.980530e+01, 1.056457e+01, 1.005523e+04 
5.468262e+01, 8.783210e+01, 1.106897e+01, -1.832457e+03 
6.362875e+01, 8.218411e+01, 1.206512e+01, -6.487073e+02 
6.968337e+01, 1.993794e+01, 1.070950e+01, 5.108094e+03 
7.557580e+01, 8.807625e+01, 1.149304e+01, 5.933538e+03 
7.699338e+01, 4.579027e+00, 1.046187e+01, 5.916165e+03 
8.436201e+01, 8.547876e+01, 1.122995e+01, 2.185916e+04 
6.242267e+01, 7.263471e+01, 1.360391e+01, 9.801418e+03 
7.575793e+01, 5.543916e+01, 1.356981e+01, 5.708792e+03 
8.440354e+01, 8.558905e+01, 1.214334e+01, 2.085577e+04 
4.356264e+00, 9.788078e+01, 1.310606e+01, 1.004866e+03 
1.301664e+01, 9.937328e+01, 1.468449e+01, 6.471487e+03 
4.762786e+01, 9.170613e+01, 1.528167e+01, -2.358762e+03 
6.619583e+01, 5.856458e+01, 1.396402e+01, 1.925090e+04 
6.606378e+01, 5.845576e+01, 1.509738e+01, 2.522638e+04 
7.658839e+01, 7.786296e+01, 1.413514e+01, 3.931087e+04 
7.167694e+01, 9.597325e+01, 1.425544e+01, 6.204194e+03 
8.717744e+01, 3.366646e+01, 1.262689e+01, 5.317783e+03 
9.789902e+01, 7.652342e+00, 1.410776e+01, 8.574760e+03 
1.667024e+01, 1.139662e+01, 1.592141e+01, 3.644938e+03 
7.239667e+01, 7.907411e+01, 1.866154e+01, -1.273212e+03 
7.300080e+01, 1.803915e+01, 1.762202e+01, -3.403804e+03 
4.755232e+01, 4.230978e+01, 1.855632e+01, -8.250346e+01 
4.745559e+01, 2.973497e+01, 1.781068e+01, -1.021378e+03 
5.808559e+01, 2.208311e+01, 1.881949e+01, 2.441046e+03 
6.367161e+01, 2.256805e+01, 1.812503e+01, -6.043876e+03 
6.324649e+01, 6.865027e+01, 1.638639e+01, 3.986620e+04 
6.485116e+01, 2.703247e+01, 1.828629e+01, 2.373334e+04 
6.621150e+01, 3.093359e+01, 1.916021e+01, 9.557652e+03 
7.163645e+01, 1.099357e+01, 1.828684e+01, 4.159943e+03 
7.370420e+01, 3.955882e+00, 1.937714e+01, 5.569269e+03 
7.559611e+01, 6.686522e+01, 1.821799e+01, 1.101447e+04 
4.153157e+01, 9.415563e+01, 1.899425e+01, 1.064924e+04 
5.560533e+01, 2.696090e+01, 1.894733e+01, 9.379810e+03 
5.800197e+01, 1.845120e+01, 1.951177e+01, -1.649948e+03 
6.646876e+01, 8.096463e+01, 2.240827e+01, -1.313312e+03 
6.665882e+01, 7.326152e+01, 1.983594e+01, 4.563444e+03 
7.267180e+01, 8.187692e+01, 2.012535e+01, 9.704194e+03 
7.621533e+01, 7.860983e+01, 1.934883e+01, 4.111116e+04 
8.122196e+01, 2.355475e+01, 1.918173e+01, -1.070731e+03 
9.423677e+01, 9.161465e+01, 1.982512e+01, 4.159278e+02 
4.772173e+01, 8.835935e+01, 2.131042e+01, -5.229432e+02 
5.377303e+01, 5.602049e-01, 2.131589e+01, 7.905758e+03 
7.220292e+01, 5.771277e+01, 2.058046e+01, -1.887933e+03 
7.829179e+01, 4.319141e+01, 2.150314e+01, 2.606521e+04 
8.403433e+01, 1.437668e+01, 2.052147e+01, 1.306366e+04 
5.757941e+01, 4.899251e+01, 2.282767e+01, -2.702686e+03 
5.703594e+01, 9.090048e+01, 2.212206e+01, 1.004024e+04 
6.328838e+01, 1.047215e+01, 2.306858e+01, 4.916791e+03 
7.574822e+01, 5.345520e+01, 2.270433e+01, 2.172976e+03 
7.781265e+01, 3.361389e+01, 2.194210e+01, -5.376373e+01 
8.528026e+01, 9.542109e+00, 2.185614e+01, 2.540342e+03 
9.076183e+01, 8.385070e+01, 2.065075e+01, -2.126174e+03 
6.446626e+01, 6.879467e+01, 2.140348e+01, 3.135825e+04 
6.606713e+01, 3.174872e+01, 2.264647e+01, 4.794856e+03 
7.026217e+01, 2.053517e+01, 2.314315e+01, 6.774234e+03 
8.149856e+01, 3.304907e+00, 2.243253e+01, -1.981791e+02 
4.126037e+01, 9.069560e+01, 2.443691e+01, 4.345775e+03 
5.820004e+01, 9.838092e+00, 2.351749e+01, -1.753852e+03 
6.321627e+01, 3.668049e+01, 2.532971e+01, 5.839073e+03 
4.744135e+01, 2.555030e+01, 2.592276e+01, -9.955884e+02 
5.239983e+01, 8.118609e+01, 2.649408e+01, 1.097030e+04 
6.992845e+01, 8.326884e+01, 2.361676e+01, 3.811097e+03 
6.048515e+01, 4.501925e+01, 2.650788e+01, 7.696510e+03 
6.174408e+01, 6.210323e+01, 2.771147e+01, -2.287113e+03 
8.173502e+01, 9.723768e+01, 2.784643e+01, -6.052136e+01 
8.733873e+01, 9.149420e+01, 2.675288e+01, 9.940629e+03 
9.529845e+01, 9.238078e+01, 2.886279e+01, -6.705308e+02 
4.626768e+01, 6.368880e+01, 2.542317e+01, 5.052478e+03 
4.723862e+01, 9.509637e+01, 2.761559e+01, 7.145921e+03 
5.259061e+01, 4.478204e+01, 2.678395e+01, -1.058984e+03 
5.727483e+01, 7.704343e+01, 2.741735e+01, 1.105818e+04 
6.601293e+01, 5.049252e+01, 2.755723e+01, 1.664137e+03 
8.032951e+01, 3.389461e+01, 2.679812e+01, 1.806239e+02 
5.228928e+01, 3.553618e+01, 2.922050e+01, 2.637161e+03 
5.426449e+01, 6.777683e+01, 2.833531e+01, -9.667970e+02 
5.570317e+01, 1.861332e+01, 2.698860e+01, -2.690556e+02 
6.290320e+01, 3.535026e+01, 2.843562e+01, 6.019276e+03 
6.546383e+01, 6.434321e+01, 2.911119e+01, 2.809777e+03 
7.845917e+01, 5.370708e+01, 2.824754e+01, 9.043896e+03 
7.874616e+01, 4.735827e+01, 2.725018e+01, 3.004606e+04 
1.936203e+01, 9.541974e+01, 2.973271e+01, 4.283908e+02 
5.081122e+01, 2.907702e+01, 2.910026e+01, -4.632644e+03 
5.353786e+01, 7.187239e+01, 2.924868e+01, 1.413843e+03 
6.482941e+01, 3.990083e+01, 2.919524e+01, 5.331048e+03 
7.559621e+01, 9.836020e+01, 2.888847e+01, 1.115043e+04 
7.890647e+01, 1.169799e+01, 2.860186e+01, 1.591564e+04 
9.442194e+01, 8.669497e+01, 2.934389e+01, -1.711445e+03 
5.908567e+01, 2.714320e+01, 2.999517e+01, 2.606952e+03 
6.500364e+01, 1.401255e+01, 3.003162e+01, -2.968979e+03 
7.288793e+01, 9.186610e+01, 3.064472e+01, 3.713847e+04 
7.347061e+01, 3.770897e+01, 2.966856e+01, -2.305600e+03 
7.805852e+01, 2.384519e+01, 2.988428e+01, 1.705002e+04 
7.651748e+01, 5.899216e+01, 2.896897e+01, 5.035936e+03 
7.933153e+01, 7.503251e+01, 3.186784e+01, 9.885774e+03 
