#x[px], y[px], z[px], A
5.023305e+01, 1.917130e+01, 2.490124e+00, 2.203837e+03 
6.721653e+01, 4.961655e+01, 3.101245e+00, -2.079827e+03 
7.095965e+01, 8.532584e+01, 2.858932e+00, 3.535505e+03 
9.778394e+01, 9.151564e+01, 3.148586e+00, 6.559699e+02 
6.042003e+01, 9.093089e+01, 4.712355e+00, 2.849061e+03 
7.453812e+01, 4.526590e+01, 3.830148e+00, 6.708148e+03 
7.845764e+01, 3.778763e+01, 4.123087e+00, 7.102376e+03 
8.676245e+01, 3.546159e+01, 3.477500e+00, 1.064834e+04 
2.005920e+01, 1.318208e+01, 3.303406e+00, -8.345398e+02 
3.680016e+01, 9.174671e+01, 4.242335e+00, -8.819221e+02 
4.511361e+01, 9.677254e+01, 4.218465e+00, 3.782206e+03 
5.378593e+01, 9.162494e+01, 4.337964e+00, 3.538232e+03 
6.478524e+01, 5.154204e+01, 4.152726e+00, 6.642361e+03 
7.212889e+01, 3.059615e+01, 4.569535e+00, -2.364886e+03 
7.699403e+01, 6.699963e+01, 4.345018e+00, 7.448458e+03 
8.249673e+01, 1.404307e+01, 6.381730e+00, -1.895406e+03 
8.313127e+01, 5.306767e+01, 4.262905e+00, 2.491630e+04 
8.729139e+01, 4.619184e+01, 4.974011e+00, 1.103025e+04 
5.789924e+01, 9.613677e+00, 6.942463e+00, -1.272299e+03 
6.143149e+01, 2.195946e+01, 6.771006e+00, -1.068258e+03 
7.079162e+01, 2.008061e+01, 5.590096e+00, 5.464076e+03 
7.949209e+01, 3.906066e+00, 5.139058e+00, -5.020473e+03 
8.080800e+01, 7.705859e+01, 5.478505e+00, 3.122270e+04 
9.720155e+01, 4.536504e+00, 5.438586e+00, -2.935135e+03 
4.837518e+01, 2.773204e+00, 6.289892e+00, -3.454663e+02 
6.317474e+01, 7.369405e+01, 6.144463e+00, 7.961742e+03 
8.113960e+01, 6.472430e+01, 7.324208e+00, 6.820797e+03 
9.209665e+01, 2.135754e+01, 7.301679e+00, 1.546644e+04 
9.430760e+01, 1.328553e+01, 7.216818e+00, 2.707431e+04 
9.499388e+01, 7.424747e+01, 7.180601e+00, 6.713429e+03 
1.016552e+01, 9.696797e+01, 6.513731e+00, 1.177229e+04 
5.706223e+01, 1.544513e+01, 8.454257e+00, 9.476349e+03 
6.471692e+01, 9.448587e+01, 8.926375e+00, 6.462208e+03 
6.487846e+01, 7.086774e+01, 7.427212e+00, 9.606093e+03 
7.214517e+01, 7.761957e+01, 7.609854e+00, 6.897921e+03 
7.246807e+01, 5.704046e+01, 7.091432e+00, 6.171853e+03 
7.349561e+01, 7.366314e+01, 8.799983e+00, -5.434609e+01 
7.521681e+01, 4.946892e+01, 7.236099e+00, 2.875106e+03 
8.619471e+01, 9.783005e+01, 7.661916e+00, 1.037617e+04 
9.268805e+01, 8.521872e+01, 8.366730e+00, 8.679569e+03 
8.456682e+00, 5.229097e+00, 8.417678e+00, 6.279958e+03 
5.749209e+01, 8.131870e+01, 9.085721e+00, 2.016018e+04 
6.050757e+01, 1.712717e+01, 8.852564e+00, 2.272889e+03 
6.216259e+01, 9.148333e+01, 7.755037e+00, 8.298464e+03 
6.088312e+01, 6.004309e+00, 8.753900e+00, -1.170776e+01 
6.393345e+01, 8.366117e+01, 8.964129e+00, -9.174796e+03 
6.694857e+01, 4.158327e+01, 9.304565e+00, 7.481265e+02 
6.592644e+01, 9.002834e+01, 8.673374e+00, 1.033008e+04 
8.606898e+01, 1.244525e+01, 8.489006e+00, 5.051610e+03 
7.157823e+01, 6.770071e+01, 1.063181e+01, -5.466815e+02 
8.088365e+01, 9.151847e+01, 1.049364e+01, -2.383058e+02 
8.671812e+01, 2.531318e+01, 9.343185e+00, 1.552031e+04 
7.692763e+01, 8.857713e+01, 1.073136e+01, 3.249124e+04 
7.895622e+01, 2.570257e+00, 9.806571e+00, 5.579479e+03 
9.370876e+01, 9.840738e+01, 1.087081e+01, -4.247041e+03 
6.819611e+01, 1.497781e+01, 1.167965e+01, -2.248481e+03 
8.604357e+01, 7.524237e+01, 1.314855e+01, -4.531138e+02 
5.598573e+01, 9.836117e+01, 1.309657e+01, -1.841716e+03 
7.646655e+01, 4.631027e+01, 1.355727e+01, -1.731089e+03 
7.731596e+01, 3.892533e+01, 1.348604e+01, 9.361236e+03 
8.357815e+01, 6.639259e+01, 1.185760e+01, 9.110525e+03 
5.470595e+01, 6.571034e+00, 1.637510e+01, 7.507457e+03 
7.488927e+01, 1.855783e+01, 1.493016e+01, 9.529422e+03 
9.251210e+01, 5.501743e+00, 1.338462e+01, 8.636163e+02 
4.655019e+01, 2.686795e+01, 1.486112e+01, 9.583081e+03 
7.130243e+01, 1.197206e+01, 1.547222e+01, -6.913821e+02 
9.064393e+01, 1.783165e+01, 1.519059e+01, -1.039676e+03 
6.040548e+01, 3.025329e+01, 1.652907e+01, 3.941266e+03 
5.946940e+01, 9.683951e+01, 1.557103e+01, 3.538951e+03 
6.749536e+01, 4.128230e+01, 1.549284e+01, 5.766164e+03 
5.413209e+01, 2.331478e+00, 1.747762e+01, 6.795916e+03 
6.296585e+01, 2.691939e+01, 1.706392e+01, 1.525455e+04 
6.684006e+01, 3.046543e+01, 1.755534e+01, -1.787424e+03 
7.213272e+01, 5.714167e+01, 1.692238e+01, 3.331647e+03 
7.638269e+01, 7.880030e+01, 1.697342e+01, 5.297678e+04 
8.470353e+01, 2.573142e+01, 1.802199e+01, 6.032390e+02 
8.429272e+01, 8.145120e+01, 1.678573e+01, 8.070749e+03 
9.476348e+01, 9.014481e+01, 1.714399e+01, 4.796522e+03 
3.534880e+01, 9.854478e+01, 1.815376e+01, -7.383685e+02 
3.870178e+01, 9.534557e+01, 1.794369e+01, -2.796240e+03 
4.662955e+01, 9.571891e+01, 1.915678e+01, -4.363217e+03 
5.260366e+01, 8.394977e+01, 1.799124e+01, -4.795829e+03 
5.848808e+01, 9.662804e+01, 1.741930e+01, 4.137111e+03 
6.623347e+01, 8.898282e+01, 1.733839e+01, -2.209573e+03 
7.688725e+01, 6.794144e+01, 1.796731e+01, 3.048979e+04 
7.550011e+01, 9.699622e+01, 1.790218e+01, 7.131277e+03 
8.223270e+01, 2.584473e+01, 1.868422e+01, 2.219470e+03 
8.890767e+01, 8.787573e+01, 1.850372e+01, 1.250483e+04 
9.394528e+01, 8.601927e+01, 1.824061e+01, 8.591404e+03 
5.435224e+01, 8.981431e+01, 1.866972e+01, 5.464697e+03 
7.129910e+01, 3.648734e+01, 1.962478e+01, 1.965026e+03 
6.503963e+01, 6.963345e+01, 1.953072e+01, 4.908976e+04 
6.897662e+01, 8.328336e+01, 1.953047e+01, 6.260571e+03 
6.121391e+01, 2.182842e+01, 1.986429e+01, -3.363042e+03 
7.862738e+01, 4.464405e+01, 2.077009e+01, 1.303301e+04 
7.933905e+01, 3.650787e+01, 2.100396e+01, -9.715231e+02 
8.078695e+01, 6.299180e+00, 2.093324e+01, 8.728965e+03 
4.439272e+01, 9.724420e+00, 2.267170e+01, -9.209869e+01 
7.363543e+01, 9.993123e+01, 2.221240e+01, 1.393402e+03 
7.954893e+01, 1.555953e+01, 2.249479e+01, -8.393793e+01 
8.087058e+01, 6.550707e+00, 2.158299e+01, 8.259844e+03 
5.403749e+01, 1.925556e+01, 2.291127e+01, 5.316868e+03 
5.427219e+01, 2.251296e+01, 2.094868e+01, 1.715955e+03 
6.146156e+01, 7.117668e+00, 2.297930e+01, 3.909398e+03 
7.486458e+01, 3.317830e+01, 2.281844e+01, -2.284594e+03 
8.601685e+01, 1.027194e+01, 2.309154e+01, 7.030145e+03 
1.828177e+01, 1.001142e+02, 2.627425e+01, 8.399995e+03 
5.403976e+01, 3.685765e+01, 2.565603e+01, 7.934013e+03 
5.597063e+01, 7.749262e+01, 2.546649e+01, 1.621768e+04 
5.637027e+01, 7.754040e+01, 2.593491e+01, 1.305329e+04 
8.670702e+01, 9.253380e+01, 2.613138e+01, -5.064068e+03 
4.769477e+01, 9.668563e+01, 2.613933e+01, 7.010091e+03 
6.210818e+01, 3.676663e+01, 2.617439e+01, 1.094820e+04 
6.472560e+01, 1.154261e+01, 2.581760e+01, -4.378575e+03 
