#x[px], y[px], z[px], A
7.414239e+00, 2.868579e+01, 2.513965e+00, 7.892406e+03 
3.969322e+01, 9.774344e+01, 2.784021e+00, 5.963077e+03 
5.380999e+01, 1.624941e+01, 2.570320e+00, 1.875495e+02 
6.659668e+01, 4.483318e+01, 2.401052e+00, 1.412696e+04 
7.924374e+01, 8.727011e+01, 2.455472e+00, 6.269775e+03 
8.154851e+01, 3.566568e+01, 3.230808e+00, -3.016461e+02 
8.305150e+01, 8.969459e+01, 2.916845e+00, 1.216548e+04 
7.725085e+01, 4.625112e+00, 3.803007e+00, -4.374344e+02 
7.452401e+01, 4.434854e+01, 3.332146e+00, 1.237708e+04 
7.684443e+01, 6.749171e+01, 4.073523e+00, -3.175495e+03 
1.689608e+01, 6.464733e+00, 3.244672e+00, -3.691844e+02 
5.593306e+01, 1.656186e+01, 4.029808e+00, 1.342896e+03 
8.403349e+01, 6.796117e+01, 5.700999e+00, -4.019679e+03 
8.606908e+01, 3.500251e+01, 4.824443e+00, 1.182916e+04 
6.337872e+01, 7.008296e+01, 6.897724e+00, 5.063616e+03 
6.103675e+01, 9.034616e+01, 5.894337e+00, 8.572630e+03 
6.548293e+01, 4.588079e-01, 5.861972e+00, 6.230699e+03 
8.167856e+01, 5.240454e+01, 5.043155e+00, 1.139350e+04 
8.503191e+01, 4.749915e+01, 5.331514e+00, 4.001868e+04 
7.844252e+00, 2.667502e+01, 5.259585e+00, 7.524486e+03 
5.575281e+01, 2.910871e+01, 6.934183e+00, -8.105290e+02 
5.794801e+01, 2.207348e+01, 7.390877e+00, -1.754980e+03 
7.774696e+01, 4.140803e+00, 4.968717e+00, -3.907618e+03 
6.195022e+00, 1.737453e+01, 7.503131e+00, -3.716292e+02 
3.996996e+01, 6.078675e+00, 6.246880e+00, -1.002244e+03 
5.815662e+01, 8.122381e+01, 8.903125e+00, 1.674831e+04 
6.453868e+01, 1.387065e+01, 7.774785e+00, -2.158747e+03 
7.066019e+01, 2.185581e+01, 8.201732e+00, 2.749497e+03 
7.008534e+01, 4.262027e+01, 7.657532e+00, -3.356706e+03 
