#x[px], y[px], z[px], A
3.282162e+02, 3.144051e+02, 3.544006e+01, 9.048233e+03 
3.388183e+02, 3.627742e+02, 3.411574e+01, 7.625343e+03 
3.284372e+02, 3.129408e+02, 3.573914e+01, 8.634660e+03 
3.556983e+02, 3.843969e+02, 3.593949e+01, 7.195078e+03 
3.407255e+02, 3.717799e+02, 3.656686e+01, 8.626504e+03 
2.316499e+02, 3.598097e+02, 3.889945e+01, 7.056790e+03 
2.590163e+02, 2.725924e+02, 3.815566e+01, 7.653724e+03 
2.839983e+02, 4.163837e+02, 3.781490e+01, 7.783888e+03 
3.290264e+02, 2.959013e+02, 3.818748e+01, 8.308948e+03 
2.560235e+02, 3.752017e+02, 3.852240e+01, 2.168556e+04 
2.718680e+02, 4.090905e+02, 3.795922e+01, 7.759760e+03 
3.053689e+02, 3.560352e+02, 4.020126e+01, 1.321103e+04 
4.584522e+02, 3.460174e+02, 3.834341e+01, 7.137237e+03 
2.223315e+02, 3.544763e+02, 3.937060e+01, 7.798973e+03 
2.461269e+02, 3.337047e+02, 3.966031e+01, 8.959483e+03 
2.498034e+02, 3.643997e+02, 3.921305e+01, 1.388157e+04 
2.600146e+02, 3.827133e+02, 3.935644e+01, 1.338682e+04 
2.846769e+02, 4.023528e+02, 3.905947e+01, 1.392766e+04 
2.850456e+02, 4.445893e+02, 4.004706e+01, 8.337474e+03 
2.856406e+02, 4.063733e+02, 3.842566e+01, 1.275117e+04 
3.280555e+02, 2.867304e+02, 3.926013e+01, 7.660082e+03 
3.327770e+02, 3.256699e+02, 3.893853e+01, 1.221380e+04 
3.642300e+02, 3.888878e+02, 3.992504e+01, 1.988198e+04 
2.281183e+02, 3.160771e+02, 4.088700e+01, 1.501468e+04 
2.338353e+02, 3.481277e+02, 4.025819e+01, 1.145726e+04 
2.526584e+02, 3.338183e+02, 4.037027e+01, 1.195947e+04 
2.581715e+02, 3.697283e+02, 4.038126e+01, 2.627796e+04 
2.683673e+02, 4.406309e+02, 4.050890e+01, 1.239727e+04 
2.709213e+02, 3.552268e+02, 4.147320e+01, 8.617582e+03 
2.943412e+02, 4.174524e+02, 4.063161e+01, 7.880899e+03 
3.290525e+02, 3.532149e+02, 4.023698e+01, 8.143557e+03 
3.307533e+02, 3.593190e+02, 4.038533e+01, 1.984176e+04 
3.424717e+02, 3.438907e+02, 3.968108e+01, 1.255552e+04 
3.719397e+02, 2.756632e+02, 4.081145e+01, 7.548937e+03 
2.095744e+02, 3.675384e+02, 4.200913e+01, 7.802837e+03 
2.166986e+02, 3.738288e+02, 4.180506e+01, 1.246540e+04 
2.301936e+02, 3.345729e+02, 4.132293e+01, 1.477662e+04 
2.339167e+02, 2.449803e+02, 4.261385e+01, 9.460029e+03 
2.789050e+02, 3.696487e+02, 4.135731e+01, 9.886630e+03 
2.908877e+02, 3.721981e+02, 4.088245e+01, 1.713320e+04 
2.975389e+02, 4.066662e+02, 4.115045e+01, 2.085671e+04 
3.055704e+02, 3.566767e+02, 4.129546e+01, 1.530959e+04 
3.528438e+02, 3.785650e+02, 4.107239e+01, 1.474324e+04 
2.012472e+02, 3.709967e+02, 4.289746e+01, 8.162441e+03 
2.275337e+02, 3.627497e+02, 4.273597e+01, 1.821581e+04 
2.341665e+02, 3.353421e+02, 4.211228e+01, 1.248629e+04 
2.389258e+02, 2.847786e+02, 4.269545e+01, 9.847550e+03 
2.676564e+02, 4.710030e+02, 4.246634e+01, 9.157777e+03 
2.739740e+02, 4.563959e+02, 4.205449e+01, 8.930298e+03 
2.822418e+02, 4.651753e+02, 4.255391e+01, 7.927807e+03 
2.886214e+02, 4.432577e+02, 4.119456e+01, 8.538874e+03 
2.986156e+02, 4.264514e+02, 4.336643e+01, 1.284198e+04 
3.039300e+02, 3.017824e+02, 4.149916e+01, 9.412839e+03 
3.282395e+02, 3.329099e+02, 4.191143e+01, 9.103081e+03 
3.365195e+02, 3.348910e+02, 4.157671e+01, 9.124959e+03 
3.436184e+02, 3.580070e+02, 4.150687e+01, 9.947801e+03 
3.466624e+02, 2.897030e+02, 4.225402e+01, 1.010122e+04 
3.518187e+02, 3.523248e+02, 4.224835e+01, 1.719504e+04 
3.559452e+02, 3.788632e+02, 4.161632e+01, 1.359552e+04 
4.448464e+02, 3.288439e+02, 4.174067e+01, 8.642208e+03 
2.269027e+02, 2.681808e+02, 4.361553e+01, 1.224121e+04 
2.395432e+02, 3.457531e+02, 4.377938e+01, 2.977064e+04 
2.403585e+02, 4.642605e+02, 4.273966e+01, 1.039369e+04 
2.410547e+02, 3.396177e+02, 4.368334e+01, 9.441352e+03 
2.515352e+02, 4.717384e+02, 4.352859e+01, 1.211538e+04 
2.513055e+02, 2.579446e+02, 4.334098e+01, 9.992822e+03 
2.519982e+02, 4.583837e+02, 4.335027e+01, 1.299714e+04 
2.536911e+02, 3.834499e+02, 4.274991e+01, 1.166350e+04 
2.571660e+02, 4.716984e+02, 4.285039e+01, 1.060977e+04 
2.686020e+02, 4.804430e+02, 4.383979e+01, 1.246630e+04 
2.730708e+02, 4.656219e+02, 4.471674e+01, 7.996430e+03 
2.833791e+02, 3.532068e+02, 4.335648e+01, 9.451641e+03 
2.832827e+02, 3.668864e+02, 4.284131e+01, 1.146968e+04 
2.897507e+02, 2.374786e+02, 4.482855e+01, 8.437614e+03 
2.912475e+02, 4.650456e+02, 4.303311e+01, 1.323597e+04 
2.920471e+02, 4.711315e+02, 4.271497e+01, 7.719096e+03 
2.964251e+02, 3.553913e+02, 4.292162e+01, 2.306380e+04 
2.982759e+02, 2.316277e+02, 4.472748e+01, 1.034693e+04 
3.037230e+02, 4.799824e+02, 4.366126e+01, 7.232347e+03 
3.202035e+02, 2.670925e+02, 4.336034e+01, 7.218510e+03 
3.689869e+02, 2.407581e+02, 4.325260e+01, 7.700144e+03 
4.363035e+02, 3.169221e+02, 4.298940e+01, 9.094767e+03 
4.450485e+02, 3.179565e+02, 4.323953e+01, 9.338129e+03 
1.185895e+02, 3.491682e+02, 4.433916e+01, 8.195186e+03 
1.342267e+02, 3.851464e+02, 4.444191e+01, 8.880532e+03 
1.479953e+02, 3.761278e+02, 4.510847e+01, 1.273324e+04 
2.088185e+02, 3.688742e+02, 4.345182e+01, 7.203420e+03 
2.240527e+02, 3.271936e+02, 4.497085e+01, 9.158466e+03 
2.606440e+02, 3.612926e+02, 4.333051e+01, 2.224738e+04 
2.634654e+02, 4.901547e+02, 4.463981e+01, 1.216856e+04 
2.707105e+02, 3.670815e+02, 4.379580e+01, 2.325378e+04 
2.777765e+02, 4.809818e+02, 4.380019e+01, 1.516683e+04 
2.786802e+02, 4.840141e+02, 4.394851e+01, 7.556142e+03 
2.860053e+02, 4.114792e+02, 4.277355e+01, 2.193313e+04 
2.899272e+02, 3.678294e+02, 4.355942e+01, 1.002629e+04 
2.927496e+02, 5.066847e+02, 4.419937e+01, 1.348849e+04 
2.968796e+02, 4.463156e+02, 4.449646e+01, 1.573030e+04 
2.982106e+02, 4.599984e+02, 4.478372e+01, 1.720282e+04 
3.012119e+02, 4.561000e+02, 4.437433e+01, 1.777338e+04 
3.037173e+02, 4.219993e+02, 4.406027e+01, 7.081669e+03 
3.078266e+02, 3.106780e+02, 4.363324e+01, 1.650775e+04 
3.083697e+02, 4.532844e+02, 4.479689e+01, 1.870484e+04 
3.089104e+02, 3.528648e+02, 4.432389e+01, 2.404688e+04 
3.274951e+02, 3.836166e+02, 4.424933e+01, 1.574767e+04 
3.279769e+02, 3.223780e+02, 4.377899e+01, 8.038808e+03 
3.389933e+02, 4.703294e+02, 4.369626e+01, 9.167594e+03 
3.612502e+02, 3.847261e+02, 4.236632e+01, 7.046364e+03 
3.622977e+02, 2.500068e+02, 4.444663e+01, 7.008788e+03 
1.537984e+02, 4.154922e+02, 4.657082e+01, 8.741179e+03 
1.845877e+02, 3.762501e+02, 4.636208e+01, 9.485694e+03 
