#x[px], y[px], z[px], A
3.542910e+02, 3.988009e+02, 3.377661e+01, 7.859096e+03 
2.957366e+02, 2.890079e+02, 3.627035e+01, 7.974536e+03 
2.446357e+02, 3.352678e+02, 3.695676e+01, 8.501655e+03 
3.305044e+02, 3.149604e+02, 3.657772e+01, 8.093008e+03 
2.143078e+02, 3.104201e+02, 3.849458e+01, 7.118935e+03 
2.205492e+02, 3.546988e+02, 3.871460e+01, 9.656934e+03 
2.271976e+02, 3.610009e+02, 3.950278e+01, 1.202918e+04 
2.538824e+02, 3.953448e+02, 3.688050e+01, 7.985968e+03 
2.530852e+02, 3.863939e+02, 3.933568e+01, 1.004621e+04 
2.562028e+02, 3.756644e+02, 3.860650e+01, 7.493142e+03 
2.836873e+02, 4.181028e+02, 3.736004e+01, 8.076067e+03 
2.686020e+02, 4.056887e+02, 3.818816e+01, 9.313589e+03 
2.289391e+02, 3.554521e+02, 3.983307e+01, 9.339135e+03 
2.472803e+02, 3.292695e+02, 4.045442e+01, 8.236914e+03 
2.565168e+02, 3.697502e+02, 3.995833e+01, 1.329654e+04 
2.842783e+02, 4.009138e+02, 3.918149e+01, 2.398774e+04 
2.845547e+02, 4.067470e+02, 3.999908e+01, 2.321345e+04 
3.001860e+02, 3.567401e+02, 3.863376e+01, 9.669009e+03 
3.058700e+02, 3.531412e+02, 4.145859e+01, 9.673551e+03 
3.115413e+02, 3.405903e+02, 3.903396e+01, 7.126599e+03 
3.288831e+02, 3.592899e+02, 3.942857e+01, 1.349593e+04 
3.482876e+02, 3.022562e+02, 3.941645e+01, 9.081671e+03 
3.732952e+02, 2.783694e+02, 4.018256e+01, 7.441582e+03 
2.494187e+02, 2.725714e+02, 4.165068e+01, 8.130479e+03 
2.502445e+02, 3.864741e+02, 4.029533e+01, 1.401628e+04 
2.514650e+02, 3.781161e+02, 4.058965e+01, 8.796073e+03 
2.609353e+02, 3.820307e+02, 4.019662e+01, 1.424493e+04 
2.673138e+02, 4.407738e+02, 4.034838e+01, 7.902162e+03 
2.717574e+02, 3.751546e+02, 3.971560e+01, 8.573642e+03 
2.896621e+02, 4.471423e+02, 4.214105e+01, 9.160832e+03 
2.952710e+02, 4.071759e+02, 4.054888e+01, 1.883204e+04 
3.153760e+02, 2.932296e+02, 4.055399e+01, 8.896031e+03 
4.269759e+02, 2.952365e+02, 4.054820e+01, 7.979243e+03 
2.232498e+02, 2.973080e+02, 4.242431e+01, 8.751990e+03 
2.268909e+02, 3.662779e+02, 4.243077e+01, 8.930739e+03 
2.279093e+02, 2.715189e+02, 4.217272e+01, 1.428718e+04 
2.498327e+02, 3.638924e+02, 4.074332e+01, 1.208004e+04 
2.634980e+02, 4.558657e+02, 4.088712e+01, 1.392456e+04 
2.628185e+02, 3.682124e+02, 4.193325e+01, 9.673462e+03 
2.769615e+02, 3.694162e+02, 4.095517e+01, 1.219746e+04 
2.835713e+02, 3.612932e+02, 4.193810e+01, 9.721806e+03 
3.417214e+02, 3.437343e+02, 4.065551e+01, 1.312654e+04 
4.128106e+02, 3.811561e+02, 4.070728e+01, 8.016968e+03 
2.086726e+02, 3.686259e+02, 4.251711e+01, 9.991516e+03 
2.144913e+02, 3.755515e+02, 4.189095e+01, 1.186552e+04 
2.274623e+02, 3.620506e+02, 4.275064e+01, 1.327825e+04 
2.271025e+02, 3.649054e+02, 4.299667e+01, 8.763319e+03 
2.289623e+02, 3.344888e+02, 4.219628e+01, 1.265598e+04 
2.337978e+02, 2.503666e+02, 4.328008e+01, 7.862586e+03 
2.401658e+02, 4.647665e+02, 4.216650e+01, 1.148404e+04 
2.661888e+02, 4.774701e+02, 4.258092e+01, 1.605775e+04 
2.881724e+02, 4.420553e+02, 4.199730e+01, 1.336180e+04 
2.947807e+02, 4.143382e+02, 4.182266e+01, 1.315500e+04 
3.135221e+02, 4.788051e+02, 4.253465e+01, 1.129436e+04 
3.304875e+02, 3.524859e+02, 4.114784e+01, 1.053387e+04 
3.520280e+02, 3.769523e+02, 4.128660e+01, 1.251884e+04 
3.736034e+02, 2.782455e+02, 4.116125e+01, 7.206334e+03 
1.262357e+02, 3.487892e+02, 4.423015e+01, 7.970500e+03 
2.500555e+02, 2.588591e+02, 4.352107e+01, 1.443790e+04 
2.601348e+02, 3.615452e+02, 4.429865e+01, 1.522738e+04 
2.665300e+02, 4.765299e+02, 4.285205e+01, 1.341251e+04 
2.692223e+02, 4.815460e+02, 4.367099e+01, 8.004073e+03 
2.703421e+02, 3.551853e+02, 4.259394e+01, 1.548829e+04 
2.818094e+02, 4.657545e+02, 4.316122e+01, 1.226275e+04 
2.915561e+02, 3.700157e+02, 4.297236e+01, 2.790194e+04 
2.916084e+02, 4.672899e+02, 4.314332e+01, 1.351814e+04 
2.982444e+02, 4.239993e+02, 4.395459e+01, 1.007208e+04 
3.004435e+02, 3.571608e+02, 4.071981e+01, 7.213087e+03 
3.036758e+02, 3.465698e+02, 4.241595e+01, 8.308036e+03 
3.074510e+02, 4.528975e+02, 4.429203e+01, 1.503982e+04 
3.356092e+02, 3.132413e+02, 4.243310e+01, 8.693967e+03 
3.522625e+02, 3.528874e+02, 4.290509e+01, 1.672505e+04 
3.945686e+02, 3.802954e+02, 4.172596e+01, 9.248673e+03 
1.174016e+02, 3.478712e+02, 4.469536e+01, 9.923873e+03 
1.842568e+02, 3.754133e+02, 4.448559e+01, 1.035498e+04 
