#x[px], y[px], z[px], A
3.302783e+02, 3.154870e+02, 3.600690e+01, 7.622521e+03 
3.898617e+02, 3.808398e+02, 3.724630e+01, 9.771846e+03 
3.524359e+02, 3.791877e+02, 3.811720e+01, 8.189969e+03 
3.602705e+02, 3.888829e+02, 3.680306e+01, 9.600934e+03 
2.553988e+02, 3.764607e+02, 3.816009e+01, 1.758988e+04 
2.712158e+02, 4.071169e+02, 3.809888e+01, 1.000240e+04 
2.844435e+02, 4.024160e+02, 3.863318e+01, 1.601896e+04 
2.870276e+02, 4.093241e+02, 3.945239e+01, 1.174677e+04 
3.032646e+02, 3.540137e+02, 3.959916e+01, 7.291989e+03 
3.686065e+02, 3.665042e+02, 3.826671e+01, 7.995497e+03 
2.245473e+02, 3.712289e+02, 4.017354e+01, 9.720139e+03 
2.281049e+02, 3.579831e+02, 3.989179e+01, 9.202197e+03 
2.310956e+02, 3.606373e+02, 4.118870e+01, 7.962210e+03 
2.341706e+02, 2.750252e+02, 3.932459e+01, 8.547441e+03 
2.462939e+02, 3.331849e+02, 4.004390e+01, 1.431566e+04 
2.614962e+02, 3.824760e+02, 4.006806e+01, 1.065829e+04 
2.841542e+02, 4.458605e+02, 3.911653e+01, 7.979301e+03 
2.851347e+02, 4.056398e+02, 3.878993e+01, 1.677317e+04 
2.151329e+02, 3.690511e+02, 4.104412e+01, 7.882402e+03 
2.328841e+02, 3.501761e+02, 4.062415e+01, 8.006828e+03 
2.332460e+02, 2.504867e+02, 4.178377e+01, 8.494914e+03 
2.491058e+02, 3.646778e+02, 4.011809e+01, 1.180678e+04 
2.633035e+02, 4.564886e+02, 4.018198e+01, 8.678134e+03 
2.682960e+02, 4.400047e+02, 4.049170e+01, 8.546792e+03 
2.898021e+02, 3.824057e+02, 3.971326e+01, 7.803739e+03 
2.949597e+02, 4.066225e+02, 4.019303e+01, 1.539492e+04 
3.019835e+02, 3.567133e+02, 4.057575e+01, 9.087988e+03 
3.290860e+02, 3.596398e+02, 3.939247e+01, 1.271051e+04 
3.484000e+02, 3.105712e+02, 4.079377e+01, 7.200222e+03 
2.272367e+02, 3.611602e+02, 4.161395e+01, 1.682411e+04 
2.382742e+02, 2.850287e+02, 4.209156e+01, 1.161544e+04 
2.567568e+02, 3.700311e+02, 4.085405e+01, 1.753438e+04 
2.605477e+02, 3.694107e+02, 4.078113e+01, 1.594825e+04 
2.731209e+02, 4.640717e+02, 4.195064e+01, 9.953617e+03 
2.784881e+02, 3.690668e+02, 4.069139e+01, 9.697944e+03 
2.817172e+02, 4.655319e+02, 4.171425e+01, 1.209966e+04 
2.872938e+02, 3.627386e+02, 4.184522e+01, 9.642239e+03 
3.060980e+02, 3.092910e+02, 4.090529e+01, 9.404434e+03 
3.284119e+02, 3.342444e+02, 4.179772e+01, 8.116881e+03 
3.452938e+02, 3.574522e+02, 4.114613e+01, 7.510779e+03 
3.634130e+02, 2.490026e+02, 4.164798e+01, 7.718318e+03 
3.689243e+02, 3.853827e+02, 4.152783e+01, 7.981733e+03 
1.132335e+02, 3.325604e+02, 4.294420e+01, 1.073334e+04 
2.004335e+02, 3.710351e+02, 4.260795e+01, 7.162966e+03 
2.274027e+02, 3.153746e+02, 4.206714e+01, 1.227285e+04 
2.286950e+02, 3.345198e+02, 4.234706e+01, 1.318925e+04 
2.326369e+02, 3.354235e+02, 4.267901e+01, 1.090314e+04 
2.450175e+02, 2.620383e+02, 4.237002e+01, 1.039051e+04 
2.499395e+02, 4.588519e+02, 4.245963e+01, 1.324282e+04 
2.524415e+02, 4.744862e+02, 4.284828e+01, 8.035421e+03 
2.524463e+02, 3.841933e+02, 4.203907e+01, 1.613492e+04 
2.593896e+02, 3.627222e+02, 4.195393e+01, 1.857735e+04 
2.669297e+02, 4.748690e+02, 4.217873e+01, 1.013669e+04 
2.698492e+02, 3.550290e+02, 4.187832e+01, 1.111704e+04 
2.890446e+02, 4.423102e+02, 4.198188e+01, 2.019270e+04 
2.908691e+02, 3.695463e+02, 4.193590e+01, 2.273935e+04 
2.944286e+02, 4.152442e+02, 4.200622e+01, 1.181641e+04 
3.281675e+02, 3.191274e+02, 4.291738e+01, 7.716024e+03 
3.417129e+02, 3.441259e+02, 4.067543e+01, 1.458077e+04 
3.548657e+02, 3.781538e+02, 4.051079e+01, 1.220553e+04 
3.601927e+02, 3.852405e+02, 4.150783e+01, 8.681689e+03 
3.931112e+02, 3.675791e+02, 4.128775e+01, 7.264719e+03 
3.945553e+02, 3.803300e+02, 4.142096e+01, 1.123726e+04 
9.675429e+01, 4.009732e+02, 4.296383e+01, 7.291742e+03 
1.834153e+02, 3.954696e+02, 4.362444e+01, 7.505088e+03 
2.152076e+02, 3.752821e+02, 4.288735e+01, 1.274067e+04 
2.217858e+02, 3.268945e+02, 4.483481e+01, 8.277976e+03 
2.275547e+02, 3.655101e+02, 4.251761e+01, 8.792427e+03 
2.286510e+02, 2.703291e+02, 4.304757e+01, 1.374278e+04 
2.408579e+02, 4.636625e+02, 4.263278e+01, 9.249147e+03 
2.421448e+02, 4.651287e+02, 4.279617e+01, 7.993174e+03 
2.672763e+02, 4.802822e+02, 4.318582e+01, 1.840109e+04 
2.715841e+02, 3.674644e+02, 4.320392e+01, 2.336670e+04 
2.833945e+02, 4.559125e+02, 4.321579e+01, 1.357649e+04 
2.903839e+02, 4.667698e+02, 4.300022e+01, 1.411790e+04 
2.943918e+02, 3.557020e+02, 4.278696e+01, 1.266013e+04 
3.010827e+02, 4.541209e+02, 4.401743e+01, 1.084801e+04 
3.066231e+02, 3.096271e+02, 4.162291e+01, 8.753849e+03 
3.138490e+02, 4.781947e+02, 4.284653e+01, 7.609127e+03 
3.354684e+02, 2.771451e+02, 4.433651e+01, 9.484316e+03 
3.355481e+02, 3.132674e+02, 4.229894e+01, 9.736404e+03 
3.371314e+02, 4.715032e+02, 4.281609e+01, 8.865688e+03 
3.509131e+02, 3.522431e+02, 4.277682e+01, 1.268627e+04 
4.456496e+02, 3.287043e+02, 4.226776e+01, 7.067028e+03 
4.712337e+02, 3.787817e+02, 4.239843e+01, 7.210241e+03 
2.517114e+02, 4.706427e+02, 4.455173e+01, 2.206691e+04 
2.625657e+02, 4.903661e+02, 4.414716e+01, 9.625514e+03 
2.780866e+02, 4.814049e+02, 4.415049e+01, 1.681985e+04 
2.779192e+02, 4.827301e+02, 4.347915e+01, 1.502022e+04 
2.816092e+02, 3.668267e+02, 4.367451e+01, 1.099111e+04 
3.043199e+02, 4.573660e+02, 4.408961e+01, 2.511120e+04 
3.068069e+02, 4.999123e+02, 4.396488e+01, 8.241154e+03 
3.083754e+02, 4.535029e+02, 4.487000e+01, 1.778396e+04 
3.305768e+02, 2.623012e+02, 4.455259e+01, 7.271090e+03 
3.421090e+02, 4.697207e+02, 4.438012e+01, 8.693378e+03 
3.449050e+02, 3.575625e+02, 4.265182e+01, 8.592430e+03 
3.568184e+02, 2.779812e+02, 4.433257e+01, 1.003065e+04 
4.446135e+02, 3.166467e+02, 4.377580e+01, 1.051514e+04 
1.176946e+02, 3.484773e+02, 4.557161e+01, 8.810143e+03 
1.948158e+02, 3.555133e+02, 4.523327e+01, 7.048544e+03 
2.396137e+02, 3.456183e+02, 4.440615e+01, 2.881410e+04 
2.444413e+02, 3.533701e+02, 4.598176e+01, 1.515570e+04 
2.481326e+02, 2.584187e+02, 4.440754e+01, 8.439878e+03 
2.499893e+02, 2.582876e+02, 4.449759e+01, 1.452314e+04 
2.799116e+02, 2.405770e+02, 4.590695e+01, 8.752033e+03 
2.795176e+02, 2.576208e+02, 4.470833e+01, 7.033614e+03 
2.902182e+02, 4.644330e+02, 4.323617e+01, 9.391941e+03 
2.935224e+02, 5.013017e+02, 4.516268e+01, 1.554463e+04 
2.976893e+02, 4.591641e+02, 4.472372e+01, 1.862284e+04 
2.985299e+02, 2.322843e+02, 4.521563e+01, 8.673958e+03 
3.051674e+02, 4.669243e+02, 4.470313e+01, 1.860160e+04 
3.083269e+02, 3.527081e+02, 4.497834e+01, 2.383083e+04 
3.172222e+02, 3.368006e+02, 4.556580e+01, 2.139975e+04 
3.233430e+02, 2.700771e+02, 4.490924e+01, 7.351515e+03 
3.280299e+02, 3.855727e+02, 4.521080e+01, 9.011365e+03 
3.318918e+02, 3.203131e+02, 4.480675e+01, 9.520880e+03 
3.652671e+02, 2.932684e+02, 4.460300e+01, 1.058866e+04 
3.643881e+02, 3.879684e+02, 4.457935e+01, 1.838874e+04 
4.463916e+02, 2.932286e+02, 4.527693e+01, 8.132218e+03 
1.861546e+02, 3.751854e+02, 4.614038e+01, 7.786549e+03 
2.068677e+02, 3.692661e+02, 4.480557e+01, 9.297070e+03 
2.101208e+02, 2.494705e+02, 4.751453e+01, 7.457749e+03 
2.124733e+02, 5.136985e+02, 4.660136e+01, 7.446858e+03 
2.223344e+02, 3.268284e+02, 4.586005e+01, 7.916538e+03 
2.267172e+02, 2.819817e+02, 4.644861e+01, 1.065165e+04 
2.285102e+02, 2.674517e+02, 4.526927e+01, 8.695848e+03 
2.486640e+02, 2.678061e+02, 4.660483e+01, 1.639300e+04 
2.613950e+02, 3.607596e+02, 4.525729e+01, 1.508342e+04 
2.972623e+02, 4.457565e+02, 4.580175e+01, 8.810317e+03 
2.998887e+02, 3.565968e+02, 4.504025e+01, 8.034270e+03 
3.013472e+02, 4.240916e+02, 4.570824e+01, 1.490517e+04 
3.042384e+02, 3.818420e+02, 4.618168e+01, 8.826938e+03 
3.181712e+02, 4.471224e+02, 4.608171e+01, 1.023939e+04 
3.409358e+02, 2.554332e+02, 4.541424e+01, 9.541542e+03 
3.673871e+02, 2.639968e+02, 4.624360e+01, 1.199397e+04 
1.204713e+02, 3.566215e+02, 4.871125e+01, 8.959611e+03 
1.300813e+02, 3.087620e+02, 4.811947e+01, 7.615912e+03 
1.342128e+02, 3.229253e+02, 4.668379e+01, 8.328008e+03 
2.111747e+02, 2.723569e+02, 4.712175e+01, 1.223351e+04 
2.196777e+02, 3.673316e+02, 4.746076e+01, 9.414912e+03 
2.230450e+02, 2.606287e+02, 4.714136e+01, 9.275710e+03 
2.326072e+02, 4.549474e+02, 4.571553e+01, 8.022691e+03 
2.375675e+02, 2.655919e+02, 4.686090e+01, 7.128575e+03 
2.523848e+02, 2.444909e+02, 4.757913e+01, 9.003474e+03 
2.589550e+02, 4.848146e+02, 4.701067e+01, 7.415290e+03 
2.611690e+02, 5.340153e+02, 4.841003e+01, 7.626775e+03 
2.722429e+02, 4.769020e+02, 4.704583e+01, 2.171600e+04 
2.948287e+02, 3.936152e+02, 4.702448e+01, 2.339041e+04 
3.189165e+02, 2.411650e+02, 4.659543e+01, 9.469054e+03 
3.358194e+02, 2.733373e+02, 4.658551e+01, 8.352782e+03 
3.358282e+02, 2.761600e+02, 4.555611e+01, 8.975905e+03 
3.855981e+02, 3.678761e+02, 4.703263e+01, 9.380476e+03 
3.998461e+02, 4.186819e+02, 4.643719e+01, 7.259716e+03 
4.080796e+02, 3.988600e+02, 4.710743e+01, 7.236283e+03 
4.218142e+02, 2.846001e+02, 4.666149e+01, 1.178948e+04 
1.190626e+02, 3.435435e+02, 4.906347e+01, 7.611078e+03 
1.245904e+02, 2.736823e+02, 4.920876e+01, 8.983245e+03 
1.272275e+02, 4.656625e+02, 4.879144e+01, 7.964383e+03 
1.394956e+02, 3.756952e+02, 4.888173e+01, 7.169223e+03 
1.660872e+02, 2.698848e+02, 4.833013e+01, 7.737810e+03 
1.810213e+02, 4.107063e+02, 4.699647e+01, 9.207235e+03 
2.109270e+02, 3.636852e+02, 4.787482e+01, 1.072077e+04 
2.395436e+02, 3.534682e+02, 4.790447e+01, 8.861318e+03 
2.463314e+02, 3.599508e+02, 4.793131e+01, 2.593835e+04 
2.639816e+02, 5.126746e+02, 4.832171e+01, 7.552243e+03 
2.690204e+02, 5.424532e+02, 4.881829e+01, 7.763257e+03 
2.759118e+02, 5.219832e+02, 4.762143e+01, 1.039227e+04 
2.895262e+02, 4.121953e+02, 4.760792e+01, 1.471519e+04 
3.303080e+02, 3.277784e+02, 4.901916e+01, 7.184060e+03 
3.456641e+02, 5.116733e+02, 4.799793e+01, 1.095700e+04 
3.678986e+02, 2.720397e+02, 4.839750e+01, 8.578478e+03 
4.148646e+02, 3.469593e+02, 4.736577e+01, 1.114037e+04 
4.528277e+02, 3.020072e+02, 4.806611e+01, 8.533733e+03 
4.821401e+02, 3.568678e+02, 4.692835e+01, 7.678735e+03 
5.222848e+02, 2.620543e+02, 4.622425e+01, 7.426584e+03 
1.533204e+02, 3.744510e+02, 4.873564e+01, 1.184184e+04 
2.132281e+02, 2.540237e+02, 4.901634e+01, 1.453143e+04 
2.220622e+02, 2.984007e+02, 4.831273e+01, 9.051253e+03 
2.305615e+02, 2.612259e+02, 4.895975e+01, 1.155519e+04 
2.360811e+02, 3.669594e+02, 4.915441e+01, 1.464030e+04 
2.585649e+02, 4.960859e+02, 4.874025e+01, 8.046097e+03 
2.620250e+02, 5.337503e+02, 4.877491e+01, 7.923767e+03 
2.634788e+02, 3.747765e+02, 4.966141e+01, 9.028390e+03 
2.731488e+02, 4.858193e+02, 4.857626e+01, 1.043112e+04 
2.805674e+02, 3.948236e+02, 4.909666e+01, 1.128893e+04 
2.918281e+02, 4.481921e+02, 4.869511e+01, 1.965551e+04 
3.017578e+02, 4.772109e+02, 4.917121e+01, 7.767208e+03 
3.240904e+02, 2.158850e+02, 4.933426e+01, 7.382436e+03 
3.237572e+02, 4.623497e+02, 4.861674e+01, 1.528343e+04 
3.396915e+02, 3.105414e+02, 4.820888e+01, 7.974397e+03 
3.444023e+02, 2.972397e+02, 4.831871e+01, 9.018226e+03 
3.577115e+02, 3.681650e+02, 4.905461e+01, 1.256287e+04 
3.582813e+02, 3.187638e+02, 5.052059e+01, 8.204904e+03 
3.813425e+02, 3.635086e+02, 4.980583e+01, 7.875823e+03 
3.899744e+02, 3.630280e+02, 4.883518e+01, 7.507033e+03 
1.209970e+02, 3.569014e+02, 5.078702e+01, 8.082065e+03 
2.184990e+02, 2.495884e+02, 5.121292e+01, 8.428511e+03 
2.709819e+02, 2.353717e+02, 5.002110e+01, 1.627413e+04 
2.729231e+02, 4.644856e+02, 4.983554e+01, 1.987229e+04 
2.861063e+02, 3.725166e+02, 5.036301e+01, 3.008839e+04 
2.972441e+02, 5.315805e+02, 5.056963e+01, 1.366960e+04 
3.013880e+02, 3.994917e+02, 5.121118e+01, 9.645560e+03 
3.043163e+02, 2.278461e+02, 4.947903e+01, 7.946743e+03 
