#x[px], y[px], z[px], A
3.557887e+02, 3.954868e+02, 3.405290e+01, 6.256411e+03 
2.425288e+02, 3.346926e+02, 3.597083e+01, 9.495055e+03 
2.565872e+02, 3.774125e+02, 3.712299e+01, -1.707631e+03 
2.668566e+02, 4.047178e+02, 3.777313e+01, 8.241684e+03 
3.289026e+02, 3.262131e+02, 3.789696e+01, 4.787030e+03 
3.900392e+02, 3.814175e+02, 3.734073e+01, 5.689891e+03 
2.214258e+02, 3.545356e+02, 3.841227e+01, 4.385901e+03 
2.429224e+02, 3.344799e+02, 3.818284e+01, 7.820945e+03 
2.537364e+02, 3.313471e+02, 3.814654e+01, 7.488037e+03 
2.787073e+02, 3.619920e+02, 3.879436e+01, 4.952794e+03 
2.992459e+02, 3.840588e+02, 3.799898e+01, 1.153378e+04 
2.071302e+02, 3.680614e+02, 4.112260e+01, 9.654895e+03 
2.301623e+02, 3.531760e+02, 3.961629e+01, 2.172745e+03 
2.492186e+02, 4.586065e+02, 4.114833e+01, 4.673299e+03 
2.705217e+02, 3.755108e+02, 3.944825e+01, 1.171971e+04 
2.823263e+02, 4.050741e+02, 3.923123e+01, 1.334613e+04 
2.837526e+02, 3.996775e+02, 3.911403e+01, 5.700231e+03 
2.862194e+02, 4.074239e+02, 3.875330e+01, 2.277921e+03 
3.145583e+02, 3.392750e+02, 4.112579e+01, 8.519953e+02 
3.284796e+02, 3.589829e+02, 3.915604e+01, 1.509542e+04 
1.832458e+02, 4.078342e+02, 4.110953e+01, 2.774379e+03 
2.491249e+02, 3.352322e+02, 4.047156e+01, 7.075889e+03 
2.504808e+02, 3.627836e+02, 3.982678e+01, 9.776080e+03 
2.495777e+02, 3.844225e+02, 4.019421e+01, 1.070184e+04 
2.524639e+02, 3.774611e+02, 3.959404e+01, -2.080295e+02 
2.568985e+02, 3.692079e+02, 3.961806e+01, -4.642723e+02 
2.613195e+02, 3.830035e+02, 3.962955e+01, -4.417182e+03 
2.626000e+02, 4.552502e+02, 4.002311e+01, 1.438470e+03 
2.761088e+02, 3.694253e+02, 4.059837e+01, -5.973385e+02 
2.895874e+02, 3.812677e+02, 4.008967e+01, 1.016043e+04 
2.942993e+02, 4.070984e+02, 4.001054e+01, 2.844492e+04 
3.285331e+02, 3.345833e+02, 4.158458e+01, 1.151500e+04 
3.293641e+02, 3.527103e+02, 4.016495e+01, 1.494459e+04 
3.376330e+02, 3.127742e+02, 4.114843e+01, 2.152696e+04 
3.472253e+02, 3.024465e+02, 3.976873e+01, -8.693664e+02 
3.699164e+02, 3.679161e+02, 3.949908e+01, 1.423026e+04 
